day,locker_id,warehouse_id,flow,km,p_late_effective,hours_per_order,expected_late,expected_late_cost,vehicle_hours_used
4,PL140,EW_2,0.0,79.59558698806971,0.08499999999999996,0.03979779349403486,0.0,0.0,0.0
5,PL140,EW_2,0.0,79.59558698806971,0.08499999999999996,0.03979779349403486,0.0,0.0,0.0
6,PL140,EW_2,0.0,79.59558698806971,0.08499999999999996,0.03979779349403486,0.0,0.0,0.0
7,PL140,EW_2,0.0,79.59558698806971,0.08499999999999996,0.03979779349403486,0.0,0.0,0.0
1,PL140,NW_1,0.0,15.980759298004342,0.04200000000000004,0.007990379649002172,0.0,0.0,0.0
2,PL140,NW_1,0.0,15.980759298004342,0.04200000000000004,0.007990379649002172,0.0,0.0,0.0
3,PL140,NW_1,0.0,15.980759298004342,0.04200000000000004,0.007990379649002172,0.0,0.0,0.0
4,PL140,NW_1,0.0,15.980759298004342,0.04200000000000004,0.007990379649002172,0.0,0.0,0.0
5,PL140,NW_1,0.0,15.980759298004342,0.04200000000000004,0.007990379649002172,0.0,0.0,0.0
6,PL140,NW_1,0.0,15.980759298004342,0.04200000000000004,0.007990379649002172,0.0,0.0,0.0
7,PL140,NW_1,0.0,15.980759298004342,0.04200000000000004,0.007990379649002172,0.0,0.0,0.0
1,PL140,NW_2,0.0,23.581316248028966,0.05700000000000005,0.011790658124014483,0.0,0.0,0.0
2,PL140,NW_2,0.0,23.581316248028966,0.05700000000000005,0.011790658124014483,0.0,0.0,0.0
3,PL140,NW_2,0.0,23.581316248028966,0.05700000000000005,0.011790658124014483,0.0,0.0,0.0
4,PL140,NW_2,0.0,23.581316248028966,0.05700000000000005,0.011790658124014483,0.0,0.0,0.0
5,PL140,NW_2,0.0,23.581316248028966,0.05700000000000005,0.011790658124014483,0.0,0.0,0.0
6,PL140,NW_2,0.0,23.581316248028966,0.05700000000000005,0.011790658124014483,0.0,0.0,0.0
7,PL140,NW_2,0.0,23.581316248028966,0.05700000000000005,0.011790658124014483,0.0,0.0,0.0
1,PL140,NW_3,35.0,15.579121468906429,0.03500000000000003,0.0077895607344532145,1.225000000000001,1225.000000000001,0.2726346257058625
2,PL140,NW_3,38.0,15.579121468906429,0.03500000000000003,0.0077895607344532145,1.3300000000000012,1330.0000000000011,0.29600330790922214
3,PL140,NW_3,32.0,15.579121468906429,0.03500000000000003,0.0077895607344532145,1.120000000000001,1120.000000000001,0.24926594350250286
4,PL140,NW_3,51.0,15.579121468906429,0.03500000000000003,0.0077895607344532145,1.7850000000000015,1785.0000000000014,0.39726759745711393
5,PL140,NW_3,33.0,15.579121468906429,0.03500000000000003,0.0077895607344532145,1.1550000000000011,1155.0000000000011,0.25705550423695606
6,PL140,NW_3,35.0,15.579121468906429,0.03500000000000003,0.0077895607344532145,1.225000000000001,1225.000000000001,0.2726346257058625
7,PL140,NW_3,40.0,15.579121468906429,0.03500000000000003,0.0077895607344532145,1.4000000000000012,1400.0000000000011,0.3115824293781286
1,PL140,NW_4,0.0,21.414375915649924,0.07900000000000007,0.010707187957824962,0.0,0.0,0.0
2,PL140,NW_4,0.0,21.414375915649924,0.07900000000000007,0.010707187957824962,0.0,0.0,0.0
3,PL140,NW_4,0.0,21.414375915649924,0.07900000000000007,0.010707187957824962,0.0,0.0,0.0
4,PL140,NW_4,0.0,21.414375915649924,0.07900000000000007,0.010707187957824962,0.0,0.0,0.0
5,PL140,NW_4,0.0,21.414375915649924,0.07900000000000007,0.010707187957824962,0.0,0.0,0.0
6,PL140,NW_4,0.0,21.414375915649924,0.07900000000000007,0.010707187957824962,0.0,0.0,0.0
7,PL140,NW_4,0.0,21.414375915649924,0.07900000000000007,0.010707187957824962,0.0,0.0,0.0
1,PL140,NW_5,0.0,20.548201183221245,0.050000000000000044,0.010274100591610623,0.0,0.0,0.0
2,PL140,NW_5,0.0,20.548201183221245,0.050000000000000044,0.010274100591610623,0.0,0.0,0.0
3,PL140,NW_5,0.0,20.548201183221245,0.050000000000000044,0.010274100591610623,0.0,0.0,0.0
4,PL140,NW_5,0.0,20.548201183221245,0.050000000000000044,0.010274100591610623,0.0,0.0,0.0
