warehouse_id,name,day,open,vehicle_hours_used,vehicle_time_budget_h,utilization,vehicles_per_warehouse,shift_hours
EW_1,Stockholm Hub,1,1,88.58511235476945,120.0,0.7382092696230788,15.0,8.0
EW_1,Stockholm Hub,2,1,88.64246767453736,120.0,0.7386872306211446,15.0,8.0
EW_1,Stockholm Hub,3,1,88.70800224161394,120.0,0.7392333520134495,15.0,8.0
EW_1,Stockholm Hub,4,1,88.43914162459453,120.0,0.736992846871621,15.0,8.0
EW_1,Stockholm Hub,5,1,88.71667912701858,120.0,0.7393056593918215,15.0,8.0
EW_1,Stockholm Hub,6,1,88.59407760610969,120.0,0.7382839800509141,15.0,8.0
EW_1,Stockholm Hub,7,1,88.63706743693234,120.0,0.7386422286411028,15.0,8.0
EW_2,Eskilstuna FC,1,0,0.0,0.0,0.0,15.0,8.0
EW_2,Eskilstuna FC,2,0,0.0,0.0,0.0,15.0,8.0
EW_2,Eskilstuna FC,3,0,0.0,0.0,0.0,15.0,8.0
EW_2,Eskilstuna FC,4,0,0.0,0.0,0.0,15.0,8.0
EW_2,Eskilstuna FC,5,0,0.0,0.0,0.0,15.0,8.0
EW_2,Eskilstuna FC,6,0,0.0,0.0,0.0,15.0,8.0
EW_2,Eskilstuna FC,7,0,0.0,0.0,0.0,15.0,8.0
NW_1,Barkarby Hub,1,0,0.0,0.0,0.0,15.0,8.0
NW_1,Barkarby Hub,2,0,0.0,0.0,0.0,15.0,8.0
NW_1,Barkarby Hub,3,0,0.0,0.0,0.0,15.0,8.0
NW_1,Barkarby Hub,4,0,0.0,0.0,0.0,15.0,8.0
NW_1,Barkarby Hub,5,0,0.0,0.0,0.0,15.0,8.0
NW_1,Barkarby Hub,6,0,0.0,0.0,0.0,15.0,8.0
NW_1,Barkarby Hub,7,0,0.0,0.0,0.0,15.0,8.0
NW_2,Tumba Depot,1,1,1.7394769061708752,120.0,0.014495640884757294,15.0,8.0
NW_2,Tumba Depot,2,1,2.0123581357571387,120.0,0.01676965113130949,15.0,8.0
NW_2,Tumba Depot,3,1,1.4470902098318177,120.0,0.012059085081931814,15.0,8.0
NW_2,Tumba Depot,4,1,2.267862326248475,120.0,0.018898852718737293,15.0,8.0
NW_2,Tumba Depot,5,1,0.4463122731504007,120.0,0.0037192689429200055,15.0,8.0
NW_2,Tumba Depot,6,1,1.6724105812744083,120.0,0.013936754843953403,15.0,8.0
NW_2,Tumba Depot,7,1,1.3226535770158092,120.0,0.01102211314179841,15.0,8.0
NW_3,Sollentuna FC,1,0,0.0,0.0,0.0,15.0,8.0
NW_3,Sollentuna FC,2,0,0.0,0.0,0.0,15.0,8.0
NW_3,Sollentuna FC,3,0,0.0,0.0,0.0,15.0,8.0
NW_3,Sollentuna FC,4,0,0.0,0.0,0.0,15.0,8.0
NW_3,Sollentuna FC,5,0,0.0,0.0,0.0,15.0,8.0
NW_3,Sollentuna FC,6,0,0.0,0.0,0.0,15.0,8.0
NW_3,Sollentuna FC,7,0,0.0,0.0,0.0,15.0,8.0
NW_4,Haninge Hub,1,0,0.0,0.0,0.0,15.0,8.0
NW_4,Haninge Hub,2,0,0.0,0.0,0.0,15.0,8.0
NW_4,Haninge Hub,3,0,0.0,0.0,0.0,15.0,8.0
NW_4,Haninge Hub,4,0,0.0,0.0,0.0,15.0,8.0
NW_4,Haninge Hub,5,0,0.0,0.0,0.0,15.0,8.0
NW_4,Haninge Hub,6,0,0.0,0.0,0.0,15.0,8.0
NW_4,Haninge Hub,7,0,0.0,0.0,0.0,15.0,8.0
NW_5,Upplands Väsby,1,0,0.0,0.0,0.0,15.0,8.0
NW_5,Upplands Väsby,2,0,0.0,0.0,0.0,15.0,8.0
NW_5,Upplands Väsby,3,0,0.0,0.0,0.0,15.0,8.0
NW_5,Upplands Väsby,4,0,0.0,0.0,0.0,15.0,8.0
NW_5,Upplands Väsby,5,0,0.0,0.0,0.0,15.0,8.0
NW_5,Upplands Väsby,6,0,0.0,0.0,0.0,15.0,8.0
NW_5,Upplands Väsby,7,0,0.0,0.0,0.0,15.0,8.0
NW_6,Tyresö Depot,1,0,0.0,0.0,0.0,15.0,8.0
NW_6,Tyresö Depot,2,0,0.0,0.0,0.0,15.0,8.0
NW_6,Tyresö Depot,3,0,0.0,0.0,0.0,15.0,8.0
NW_6,Tyresö Depot,4,0,0.0,0.0,0.0,15.0,8.0
