fixed_cost_sek,opex_sek,transport_cost_sek,late_orders_expected,late_penalty_per_order,late_penalty_sek,unserved_orders_total,unserved_penalty_per_order,unserved_penalty_sek,overflow_total,overflow_penalty_per_parcel,overflow_penalty_sek,objective_total_sek
747945.21,2054838.7096774192,159088.40476154973,2395.2919999999995,50.0,119764.59999999998,0.0,2000.0,0.0,277.699717773,100.0,27769.971777299997,3109406.8962162687
