locker_id,assigned_warehouse_id,assigned_warehouse_name,demand,served,unserved,km_to_assigned,assigned_p_late,expected_late_orders,expected_late_cost
PL001,EW_1,Stockholm Hub,287.0,287.0,0.0,25.024250936278516,0.03799999999999992,10.905999999999977,545.2999999999988
PL002,EW_1,Stockholm Hub,278.0,278.0,0.0,25.098236285789916,0.03799999999999992,10.563999999999979,528.1999999999989
PL003,NW_2,Tumba Depot,307.0,307.0,0.0,19.159052260304993,0.05700000000000005,17.499000000000017,874.9500000000008
PL004,EW_1,Stockholm Hub,268.0,268.0,0.0,25.778563559527825,0.03799999999999992,10.18399999999998,509.19999999999897
PL005,EW_1,Stockholm Hub,291.0,291.0,0.0,26.537502002315662,0.03799999999999992,11.057999999999977,552.8999999999988
PL006,NW_2,Tumba Depot,283.0,283.0,0.0,19.357457480389638,0.05700000000000005,16.131000000000014,806.5500000000008
PL007,EW_1,Stockholm Hub,250.0,250.0,0.0,26.795049848181296,0.03799999999999992,9.49999999999998,474.99999999999903
PL008,NW_2,Tumba Depot,253.0,253.0,0.0,19.710434053736588,0.05700000000000005,14.421000000000014,721.0500000000006
PL009,EW_1,Stockholm Hub,275.0,275.0,0.0,25.370704317956378,0.03799999999999992,10.449999999999978,522.4999999999989
PL010,EW_1,Stockholm Hub,313.0,313.0,0.0,26.39844490637438,0.03799999999999992,11.893999999999975,594.6999999999988
PL011,NW_2,Tumba Depot,296.0,296.0,0.0,20.340061601764187,0.05700000000000005,16.872000000000014,843.6000000000007
PL012,EW_1,Stockholm Hub,272.0,272.0,0.0,26.076840035814516,0.03799999999999992,10.335999999999979,516.7999999999989
PL013,EW_1,Stockholm Hub,307.0,307.0,0.0,25.633409942163606,0.03799999999999992,11.665999999999976,583.2999999999988
PL014,NW_2,Tumba Depot,278.0,278.0,0.0,19.933492326740424,0.05700000000000005,15.846000000000014,792.3000000000008
PL015,NW_2,Tumba Depot,296.0,296.0,0.0,20.22800266237975,0.05700000000000005,16.872000000000014,843.6000000000007
PL016,EW_1,Stockholm Hub,297.0,297.0,0.0,25.495958277250963,0.03799999999999992,11.285999999999976,564.2999999999988
PL017,EW_1,Stockholm Hub,264.0,264.0,0.0,25.99720399184341,0.03799999999999992,10.031999999999979,501.59999999999894
PL018,NW_2,Tumba Depot,281.0,281.0,0.0,17.71409918493476,0.05700000000000005,16.017000000000014,800.8500000000007
PL019,NW_2,Tumba Depot,286.0,286.0,0.0,20.062148286651997,0.05700000000000005,16.302000000000014,815.1000000000007
PL020,NW_2,Tumba Depot,255.0,255.0,0.0,19.96023135040992,0.05700000000000005,14.535000000000013,726.7500000000007
PL021,EW_1,Stockholm Hub,286.0,286.0,0.0,24.565626208736525,0.03799999999999992,10.867999999999977,543.3999999999988
PL022,NW_2,Tumba Depot,271.0,271.0,0.0,17.697391460516346,0.05700000000000005,15.447000000000013,772.3500000000007
PL023,EW_1,Stockholm Hub,292.0,292.0,0.0,25.102356403335108,0.03799999999999992,11.095999999999977,554.7999999999988
PL024,EW_1,Stockholm Hub,261.0,261.0,0.0,25.966184768621442,0.03799999999999992,9.91799999999998,495.899999999999
PL025,NW_2,Tumba Depot,295.0,295.0,0.0,19.03546126922041,0.05700000000000005,16.815000000000015,840.7500000000008
PL026,NW_2,Tumba Depot,289.0,289.0,0.0,20.279473373258107,0.05700000000000005,16.473000000000013,823.6500000000007
PL027,NW_2,Tumba Depot,285.0,285.0,0.0,18.5450824759484,0.05700000000000005,16.245000000000015,812.2500000000008
PL028,EW_1,Stockholm Hub,275.0,275.0,0.0,26.468371637307598,0.03799999999999992,10.449999999999978,522.4999999999989
PL029,NW_2,Tumba Depot,291.0,291.0,0.0,18.95392487794771,0.05700000000000005,16.587000000000014,829.3500000000007
PL030,EW_1,Stockholm Hub,262.0,262.0,0.0,24.73467189590527,0.03799999999999992,9.95599999999998,497.799999999999
PL031,EW_1,Stockholm Hub,284.0,284.0,0.0,26.30913034712798,0.03799999999999992,10.791999999999978,539.5999999999989
PL032,EW_1,Stockholm Hub,303.0,303.0,0.0,25.199220480369085,0.03799999999999992,11.513999999999976,575.6999999999988
PL033,NW_2,Tumba Depot,259.0,259.0,0.0,19.880732374999912,0.05700000000000005,14.763000000000012,738.1500000000007
PL034,EW_1,Stockholm Hub,293.0,293.0,0.0,25.669669904755796,0.03799999999999992,11.133999999999977,556.6999999999989
PL035,NW_2,Tumba Depot,284.0,284.0,0.0,18.71763739561178,0.05700000000000005,16.188000000000013,809.4000000000007
PL036,EW_1,Stockholm Hub,281.0,281.0,0.0,26.22148069725064,0.03799999999999992,10.677999999999978,533.8999999999988
PL037,NW_2,Tumba Depot,308.0,308.0,0.0,17.594421230429482,0.05700000000000005,17.556000000000015,877.8000000000008
PL038,NW_2,Tumba Depot,280.0,280.0,0.0,17.769641772549072,0.05700000000000005,15.960000000000015,798.0000000000008
PL039,EW_1,Stockholm Hub,297.0,297.0,0.0,24.530030412304317,0.03799999999999992,11.285999999999976,564.2999999999988
PL040,EW_1,Stockholm Hub,258.0,258.0,0.0,26.51558174573195,0.03799999999999992,9.80399999999998,490.199999999999
PL041,NW_2,Tumba Depot,261.0,261.0,0.0,20.223892480916565,0.05700000000000005,14.877000000000013,743.8500000000007
PL042,NW_2,Tumba Depot,273.0,273.0,0.0,19.482769284223806,0.05700000000000005,15.561000000000014,778.0500000000008
PL043,NW_2,Tumba Depot,243.0,243.0,0.0,18.615553384331225,0.05700000000000005,13.851000000000012,692.5500000000005
PL044,EW_1,Stockholm Hub,261.0,261.0,0.0,24.508114732613027,0.03799999999999992,9.91799999999998,495.899999999999
PL045,NW_2,Tumba Depot,273.0,273.0,0.0,19.438782189727725,0.05700000000000005,15.561000000000014,778.0500000000008
PL046,EW_1,Stockholm Hub,263.0,263.0,0.0,24.50644269746338,0.03799999999999992,9.99399999999998,499.699999999999
PL047,EW_1,Stockholm Hub,282.0,282.0,0.0,25.314007860131454,0.03799999999999992,10.715999999999978,535.7999999999989
PL048,EW_1,Stockholm Hub,274.0,274.0,0.0,25.602963189386987,0.03799999999999992,10.41199999999998,520.599999999999
PL049,EW_1,Stockholm Hub,335.0,335.0,0.0,24.327022568016922,0.03799999999999992,12.729999999999974,636.4999999999986
PL050,EW_1,Stockholm Hub,267.0,267.0,0.0,25.35893945409436,0.03799999999999992,10.14599999999998,507.299999999999
PL051,NW_2,Tumba Depot,280.0,280.0,0.0,19.633410351515234,0.05700000000000005,15.960000000000015,798.0000000000008
PL052,NW_2,Tumba Depot,278.0,278.0,0.0,18.950800817311716,0.05700000000000005,15.846000000000014,792.3000000000008
PL053,NW_2,Tumba Depot,293.0,293.0,0.0,19.08774855996782,0.05700000000000005,16.701000000000015,835.0500000000008
PL054,EW_1,Stockholm Hub,274.0,274.0,0.0,25.628501407545894,0.03799999999999992,10.41199999999998,520.599999999999
PL055,NW_2,Tumba Depot,264.0,264.0,0.0,18.214084090839506,0.05700000000000005,15.048000000000012,752.4000000000007
PL056,EW_1,Stockholm Hub,263.0,263.0,0.0,24.922424409943464,0.03799999999999992,9.99399999999998,499.699999999999
PL057,EW_1,Stockholm Hub,287.0,287.0,0.0,26.704628734711854,0.03799999999999992,10.905999999999977,545.2999999999988
PL058,NW_2,Tumba Depot,287.0,287.0,0.0,18.918674660428728,0.05700000000000005,16.359000000000016,817.9500000000008
PL059,NW_2,Tumba Depot,293.0,293.0,0.0,19.60794045698724,0.05700000000000005,16.701000000000015,835.0500000000008
PL060,NW_2,Tumba Depot,271.0,271.0,0.0,20.170280566209488,0.05700000000000005,15.447000000000013,772.3500000000007
PL061,EW_1,Stockholm Hub,298.0,298.0,0.0,26.934356449450892,0.03799999999999992,11.323999999999977,566.1999999999988
PL062,EW_1,Stockholm Hub,299.0,299.0,0.0,26.0888123959275,0.03799999999999992,11.361999999999977,568.0999999999989
PL063,EW_1,Stockholm Hub,280.0,280.0,0.0,25.308570057435574,0.03799999999999992,10.63999999999998,531.999999999999
PL064,NW_2,Tumba Depot,264.0,264.0,0.0,19.195673960728445,0.05700000000000005,15.048000000000012,752.4000000000007
PL065,EW_1,Stockholm Hub,285.0,285.0,0.0,26.100789027094223,0.03799999999999992,10.829999999999979,541.499999999999
PL066,NW_2,Tumba Depot,270.0,270.0,0.0,19.324635865843483,0.05700000000000005,15.390000000000013,769.5000000000007
PL067,NW_2,Tumba Depot,279.0,279.0,0.0,19.924639840745726,0.05700000000000005,15.903000000000015,795.1500000000008
PL068,EW_1,Stockholm Hub,266.0,266.0,0.0,26.27481775188455,0.03799999999999992,10.10799999999998,505.39999999999895
PL069,EW_1,Stockholm Hub,281.0,281.0,0.0,25.054098113337524,0.03799999999999992,10.677999999999978,533.8999999999988
PL070,NW_2,Tumba Depot,258.0,258.0,0.0,18.4078371821409,0.05700000000000005,14.706000000000014,735.3000000000006
PL071,NW_2,Tumba Depot,264.0,264.0,0.0,17.699865359794586,0.05700000000000005,15.048000000000012,752.4000000000007
PL072,NW_2,Tumba Depot,270.0,270.0,0.0,19.294256457105792,0.05700000000000005,15.390000000000013,769.5000000000007
PL073,NW_2,Tumba Depot,252.0,252.0,0.0,18.0030186123148,0.05700000000000005,14.364000000000013,718.2000000000006
PL074,NW_2,Tumba Depot,276.0,276.0,0.0,18.696169035229175,0.05700000000000005,15.732000000000014,786.6000000000007
PL075,NW_2,Tumba Depot,286.0,286.0,0.0,17.833462324141074,0.05700000000000005,16.302000000000014,815.1000000000007
PL076,EW_1,Stockholm Hub,312.0,312.0,0.0,24.808682196521396,0.03799999999999992,11.855999999999977,592.7999999999988
PL077,NW_2,Tumba Depot,284.0,284.0,0.0,18.380120648100174,0.05700000000000005,16.188000000000013,809.4000000000007
PL078,NW_2,Tumba Depot,277.0,277.0,0.0,18.385778898400616,0.05700000000000005,15.789000000000014,789.4500000000007
PL079,NW_2,Tumba Depot,261.0,261.0,0.0,20.11175527842101,0.05700000000000005,14.877000000000013,743.8500000000007
PL080,NW_2,Tumba Depot,249.0,249.0,0.0,18.838421249550702,0.05700000000000005,14.193000000000012,709.6500000000005
PL081,NW_2,Tumba Depot,270.0,270.0,0.0,20.6011683859361,0.05700000000000005,15.390000000000013,769.5000000000007
PL082,NW_2,Tumba Depot,283.0,283.0,0.0,18.712899066172152,0.05700000000000005,16.131000000000014,806.5500000000008
PL083,NW_2,Tumba Depot,313.0,313.0,0.0,19.9796835441432,0.05700000000000005,17.841000000000015,892.0500000000008
PL084,EW_1,Stockholm Hub,276.0,276.0,0.0,25.87825141489673,0.03799999999999992,10.487999999999978,524.399999999999
PL085,EW_1,Stockholm Hub,284.0,284.0,0.0,24.903752778694596,0.03799999999999992,10.791999999999978,539.5999999999989
PL086,NW_2,Tumba Depot,271.0,271.0,0.0,19.574343109980543,0.05700000000000005,15.447000000000013,772.3500000000007
PL087,NW_2,Tumba Depot,283.0,283.0,0.0,19.955012513293266,0.05700000000000005,16.131000000000014,806.5500000000008
PL088,NW_2,Tumba Depot,257.0,257.0,0.0,18.47088932622484,0.05700000000000005,14.649000000000013,732.4500000000006
PL089,NW_2,Tumba Depot,297.0,297.0,0.0,17.93576602548333,0.05700000000000005,16.929000000000016,846.4500000000008
PL090,NW_2,Tumba Depot,290.0,290.0,0.0,18.513402512040187,0.05700000000000005,16.530000000000015,826.5000000000008
PL091,EW_1,Stockholm Hub,292.0,292.0,0.0,26.056407972808273,0.03799999999999992,11.095999999999977,554.7999999999988
PL092,NW_2,Tumba Depot,256.0,256.0,0.0,18.640316050244607,0.05700000000000005,14.592000000000013,729.6000000000006
PL093,NW_2,Tumba Depot,285.0,285.0,0.0,18.43321117037722,0.05700000000000005,16.245000000000015,812.2500000000008
PL094,EW_1,Stockholm Hub,253.0,253.0,0.0,24.29354127912567,0.03799999999999992,9.613999999999981,480.6999999999991
PL095,EW_1,Stockholm Hub,279.0,279.0,0.0,25.222156063698133,0.03799999999999992,10.601999999999979,530.099999999999
PL096,EW_1,Stockholm Hub,301.0,301.0,0.0,26.605195855670743,0.03799999999999992,11.437999999999978,571.8999999999988
PL097,NW_2,Tumba Depot,303.0,303.0,0.0,19.27861595877927,0.05700000000000005,17.271000000000015,863.5500000000008
PL098,NW_2,Tumba Depot,273.0,273.0,0.0,19.25824468823002,0.05700000000000005,15.561000000000014,778.0500000000008
PL099,EW_1,Stockholm Hub,269.0,269.0,0.0,25.88466676151728,0.03799999999999992,10.22199999999998,511.099999999999
PL100,EW_1,Stockholm Hub,281.0,281.0,0.0,27.005444821677134,0.03799999999999992,10.677999999999978,533.8999999999988
PL101,EW_1,Stockholm Hub,248.0,248.0,0.0,26.035017458011502,0.03799999999999992,9.423999999999982,471.1999999999991
PL102,NW_2,Tumba Depot,271.0,271.0,0.0,18.096388197829853,0.05700000000000005,15.447000000000013,772.3500000000007
PL103,NW_2,Tumba Depot,296.0,296.0,0.0,18.917171383871263,0.05700000000000005,16.872000000000014,843.6000000000007
PL104,NW_2,Tumba Depot,269.0,269.0,0.0,20.309337174084014,0.05700000000000005,15.333000000000014,766.6500000000008
PL105,EW_1,Stockholm Hub,290.0,290.0,0.0,24.856388737732694,0.03799999999999992,11.019999999999978,550.9999999999989
PL106,EW_1,Stockholm Hub,276.0,276.0,0.0,26.0308220218559,0.03799999999999992,10.487999999999978,524.399999999999
PL107,EW_1,Stockholm Hub,282.0,282.0,0.0,25.333958249279075,0.03799999999999992,10.715999999999978,535.7999999999989
PL108,EW_1,Stockholm Hub,270.0,270.0,0.0,25.072103331079397,0.03799999999999992,10.259999999999978,512.999999999999
PL109,NW_2,Tumba Depot,276.0,276.0,0.0,18.68379315128839,0.05700000000000005,15.732000000000014,786.6000000000007
PL110,NW_2,Tumba Depot,292.0,292.0,0.0,17.71050811420304,0.05700000000000005,16.644000000000016,832.2000000000008
PL111,EW_1,Stockholm Hub,281.0,281.0,0.0,25.757494779216138,0.03799999999999992,10.677999999999978,533.8999999999988
PL112,EW_1,Stockholm Hub,286.0,286.0,0.0,24.755457398964346,0.03799999999999992,10.867999999999977,543.3999999999988
PL113,EW_1,Stockholm Hub,265.0,265.0,0.0,25.298513809546915,0.03799999999999992,10.069999999999979,503.499999999999
PL114,NW_2,Tumba Depot,278.0,278.0,0.0,18.398286966388547,0.05700000000000005,15.846000000000014,792.3000000000008
PL115,NW_2,Tumba Depot,257.0,257.0,0.0,20.746291814779298,0.05700000000000005,14.649000000000013,732.4500000000006
PL116,NW_2,Tumba Depot,283.0,283.0,0.0,20.307622977308775,0.05700000000000005,16.131000000000014,806.5500000000008
PL117,NW_2,Tumba Depot,282.0,282.0,0.0,17.356565919939527,0.05700000000000005,16.074000000000016,803.7000000000008
PL118,NW_2,Tumba Depot,270.0,270.0,0.0,20.013698256686922,0.05700000000000005,15.390000000000013,769.5000000000007
PL119,EW_1,Stockholm Hub,270.0,270.0,0.0,26.219755741842317,0.03799999999999992,10.259999999999978,512.999999999999
PL120,EW_1,Stockholm Hub,270.0,270.0,0.0,25.383239957467595,0.03799999999999992,10.259999999999978,512.999999999999
PL121,NW_2,Tumba Depot,261.0,261.0,0.0,15.191983299053598,0.05700000000000005,14.877000000000013,743.8500000000007
PL122,EW_1,Stockholm Hub,258.0,258.0,0.0,22.31499187014904,0.03799999999999992,9.80399999999998,490.199999999999
PL123,NW_2,Tumba Depot,257.0,257.0,0.0,12.78752298550346,0.05700000000000005,14.649000000000013,732.4500000000006
PL124,NW_2,Tumba Depot,244.0,244.0,0.0,15.516213214753117,0.05700000000000005,13.908000000000012,695.4000000000005
PL125,EW_1,Stockholm Hub,281.0,281.0,0.0,25.841580295961773,0.03799999999999992,10.677999999999978,533.8999999999988
PL126,EW_1,Stockholm Hub,260.0,260.0,0.0,26.784452101583543,0.03799999999999992,9.87999999999998,493.999999999999
