fixed_cost_sek,opex_sek,transport_cost_sek,late_orders_expected,late_penalty_per_order,late_penalty_sek,unserved_orders_total,unserved_penalty_per_order,unserved_penalty_sek,overflow_total,overflow_penalty_per_parcel,overflow_penalty_sek,objective_total_sek
0.0,3161290.322580645,234481.0696990148,2168.6817366828964,200.0,433736.3473365793,0.0,2000.0,0.0,277.6997178970008,100.0,27769.97178970008,3857277.711405939
