day,locker_id,S_end,overflow,cleared_actual,clear_capacity,capacity
6,PL076,18.0,0.0,28.0,60.0,60.0
7,PL076,60.0,0.0,0.0,60.0,60.0
1,PL077,0.0,0.0,36.0,60.0,60.0
2,PL077,36.0,0.0,0.0,60.0,60.0
3,PL077,14.0,0.0,60.0,60.0,60.0
4,PL077,0.0,0.0,58.0,60.0,60.0
5,PL077,0.0,0.0,49.0,60.0,60.0
6,PL077,14.0,0.0,21.0,60.0,60.0
7,PL077,60.0,0.0,0.0,60.0,60.0
1,PL078,0.0,0.0,42.0,60.0,60.0
2,PL078,0.0,0.0,36.0,60.0,60.0
3,PL078,0.0,0.0,38.0,60.0,60.0
4,PL078,33.0,0.0,1.0,60.0,60.0
5,PL078,11.0,0.0,60.0,60.0,60.0
6,PL078,0.0,0.0,60.0,60.0,60.0
7,PL078,40.0,0.0,0.0,60.0,60.0
1,PL079,0.0,0.0,35.0,60.0,60.0
2,PL079,24.0,0.0,23.0,60.0,60.0
3,PL079,0.0,0.0,60.0,60.0,60.0
4,PL079,36.0,0.0,0.0,60.0,60.0
5,PL079,13.0,0.0,60.0,60.0,60.0
6,PL079,0.0,0.0,46.0,60.0,60.0
7,PL079,37.0,0.0,0.0,60.0,60.0
1,PL080,0.0,0.0,35.0,60.0,60.0
2,PL080,0.0,0.0,36.0,60.0,60.0
3,PL080,0.0,0.0,34.0,60.0,60.0
4,PL080,0.0,0.0,41.0,60.0,60.0
5,PL080,0.0,0.0,29.0,60.0,60.0
6,PL080,19.0,0.0,14.0,60.0,60.0
7,PL080,60.0,0.0,0.0,60.0,60.0
1,PL081,0.0,0.0,52.0,60.0,60.0
2,PL081,0.0,0.0,41.0,60.0,60.0
3,PL081,0.0,0.0,37.0,60.0,60.0
4,PL081,0.0,0.0,39.0,60.0,60.0
5,PL081,0.0,0.0,32.0,60.0,60.0
6,PL081,29.0,0.0,0.0,60.0,60.0
7,PL081,60.0,0.0,9.0,60.0,60.0
1,PL082,0.0,0.0,37.0,60.0,60.0
2,PL082,0.0,0.0,46.0,60.0,60.0
3,PL082,0.0,0.0,40.0,60.0,60.0
4,PL082,15.0,0.0,22.0,60.0,60.0
5,PL082,0.0,0.0,60.0,60.0,60.0
6,PL082,44.0,0.0,0.0,60.0,60.0
7,PL082,60.0,0.0,18.0,60.0,60.0
1,PL083,0.0,0.0,42.0,60.0,60.0
2,PL083,0.0,0.0,46.0,60.0,60.0
3,PL083,0.0,0.0,51.0,60.0,60.0
4,PL083,0.0,0.0,42.0,60.0,60.0
5,PL083,0.0,0.0,59.0,60.0,60.0
6,PL083,0.0,0.0,42.0,60.0,60.0
7,PL083,31.0,0.0,0.0,60.0,60.0
1,PL084,0.0,0.0,39.0,60.0,60.0
2,PL084,35.0,0.0,15.0,60.0,60.0
3,PL084,4.0,0.0,60.0,60.0,60.0
4,PL084,0.0,0.0,60.0,60.0,60.0
5,PL084,32.0,0.0,5.0,60.0,60.0
6,PL084,60.0,0.0,0.0,60.0,60.0
7,PL084,60.0,0.0,37.0,60.0,60.0
1,PL085,0.0,0.0,36.0,60.0,60.0
2,PL085,0.0,0.0,40.0,60.0,60.0
3,PL085,0.0,0.0,40.0,60.0,60.0
4,PL085,0.0,0.0,35.0,60.0,60.0
5,PL085,0.0,0.0,47.0,60.0,60.0
6,PL085,0.0,0.0,50.0,60.0,60.0
7,PL085,36.0,0.0,0.0,60.0,60.0
1,PL086,0.0,0.0,44.0,60.0,60.0
2,PL086,0.0,0.0,36.0,60.0,60.0
3,PL086,0.0,0.0,40.0,60.0,60.0
4,PL086,22.0,0.0,21.0,60.0,60.0
5,PL086,0.0,0.0,60.0,60.0,60.0
6,PL086,18.0,0.0,10.0,60.0,60.0
7,PL086,60.0,0.0,0.0,60.0,60.0
1,PL087,32.0,0.0,6.0,60.0,60.0
2,PL087,10.0,0.0,60.0,60.0,60.0
3,PL087,0.0,0.0,60.0,60.0,60.0
4,PL087,26.0,0.0,0.0,60.0,60.0
5,PL087,11.0,0.0,60.0,60.0,60.0
6,PL087,0.0,0.0,53.0,60.0,60.0
7,PL087,44.0,0.0,0.0,60.0,60.0
1,PL088,20.0,0.0,3.0,60.0,60.0
2,PL088,0.0,0.0,60.0,60.0,60.0
3,PL088,43.0,0.0,1.0,60.0,60.0
4,PL088,20.0,0.0,60.0,60.0,60.0
5,PL088,0.0,0.0,60.0,60.0,60.0
6,PL088,25.0,0.0,13.0,60.0,60.0
7,PL088,60.0,0.0,0.0,60.0,60.0
1,PL089,0.0,0.0,49.0,60.0,60.0
2,PL089,0.0,0.0,42.0,60.0,60.0
3,PL089,0.0,0.0,55.0,60.0,60.0
4,PL089,0.0,0.0,37.0,60.0,60.0
5,PL089,37.0,0.0,0.0,60.0,60.0
6,PL089,60.0,0.0,26.0,60.0,60.0
7,PL089,60.0,0.0,28.0,60.0,60.0
1,PL090,0.0,0.0,39.0,60.0,60.0
2,PL090,0.0,0.0,43.0,60.0,60.0
3,PL090,0.0,0.0,43.0,60.0,60.0
4,PL090,0.0,0.0,38.0,60.0,60.0
5,PL090,0.0,0.0,39.0,60.0,60.0
6,PL090,0.0,0.0,43.0,60.0,60.0
7,PL090,45.0,0.0,0.0,60.0,60.0
1,PL091,36.0,0.0,0.0,60.0,60.0
2,PL091,10.0,0.0,60.0,60.0,60.0
3,PL091,0.0,0.0,56.0,60.0,60.0
4,PL091,0.0,0.0,47.0,60.0,60.0
5,PL091,0.0,0.0,46.0,60.0,60.0
6,PL091,0.0,0.0,38.0,60.0,60.0
7,PL091,45.0,0.0,0.0,60.0,60.0
1,PL092,0.0,0.0,36.0,60.0,60.0
2,PL092,19.0,0.0,18.0,60.0,60.0
3,PL092,0.0,0.0,60.0,60.0,60.0
4,PL092,46.0,0.0,0.0,60.0,60.0
5,PL092,17.0,0.0,60.0,60.0,60.0
6,PL092,25.0,0.0,22.0,60.0,60.0
7,PL092,60.0,0.0,0.0,60.0,60.0
1,PL093,0.0,0.0,38.0,60.0,60.0
2,PL093,0.0,0.0,47.0,60.0,60.0
3,PL093,0.0,0.0,33.0,60.0,60.0
4,PL093,0.0,0.0,44.0,60.0,60.0
5,PL093,35.0,0.0,0.0,60.0,60.0
6,PL093,12.0,0.0,60.0,60.0,60.0
7,PL093,60.0,0.0,3.0,60.0,60.0
1,PL094,0.0,0.0,31.0,60.0,60.0
2,PL094,0.0,0.0,36.0,60.0,60.0
3,PL094,39.0,0.0,0.0,60.0,60.0
4,PL094,37.0,0.0,28.0,60.0,60.0
5,PL094,22.0,0.0,60.0,60.0,60.0
6,PL094,0.0,0.0,60.0,60.0,60.0
7,PL094,38.0,0.0,0.0,60.0,60.0
1,PL095,0.0,0.0,44.0,60.0,60.0
2,PL095,0.0,0.0,48.0,60.0,60.0
3,PL095,0.0,0.0,40.0,60.0,60.0
4,PL095,0.0,0.0,37.0,60.0,60.0
5,PL095,0.0,0.0,41.0,60.0,60.0
6,PL095,31.0,0.0,9.0,60.0,60.0
7,PL095,60.0,0.0,0.0,60.0,60.0
1,PL096,0.0,0.0,55.0,60.0,60.0
2,PL096,0.0,0.0,41.0,60.0,60.0
3,PL096,0.0,0.0,36.0,60.0,60.0
4,PL096,0.0,0.0,45.0,60.0,60.0
5,PL096,16.0,0.0,28.0,60.0,60.0
6,PL096,0.0,0.0,60.0,60.0,60.0
7,PL096,36.0,0.0,0.0,60.0,60.0
1,PL097,0.0,0.0,46.0,60.0,60.0
2,PL097,45.0,0.0,5.0,60.0,60.0
3,PL097,30.0,0.0,60.0,60.0,60.0
4,PL097,0.0,0.0,60.0,60.0,60.0
5,PL097,13.0,0.0,26.0,60.0,60.0
6,PL097,0.0,0.0,60.0,60.0,60.0
7,PL097,46.0,0.0,0.0,60.0,60.0
1,PL098,45.0,0.0,0.0,60.0,60.0
2,PL098,18.0,0.0,60.0,60.0,60.0
3,PL098,0.0,0.0,56.0,60.0,60.0
4,PL098,0.0,0.0,47.0,60.0,60.0
5,PL098,0.0,0.0,35.0,60.0,60.0
6,PL098,0.0,0.0,25.0,60.0,60.0
7,PL098,50.0,0.0,0.0,60.0,60.0
1,PL099,0.0,0.0,48.0,60.0,60.0
2,PL099,47.0,0.0,1.0,60.0,60.0
3,PL099,25.0,0.0,60.0,60.0,60.0
4,PL099,0.0,0.0,60.0,60.0,60.0
5,PL099,0.0,0.0,40.0,60.0,60.0
6,PL099,0.0,0.0,38.0,60.0,60.0
7,PL099,22.0,0.0,0.0,60.0,60.0
1,PL100,0.0,0.0,42.0,60.0,60.0
2,PL100,0.0,0.0,44.0,60.0,60.0
3,PL100,0.0,0.0,41.0,60.0,60.0
4,PL100,13.0,0.0,21.0,60.0,60.0
5,PL100,0.0,0.0,60.0,60.0,60.0
6,PL100,23.0,0.0,13.0,60.0,60.0
7,PL100,60.0,0.0,0.0,60.0,60.0
1,PL101,0.0,0.0,26.0,60.0,60.0
2,PL101,0.0,0.0,28.0,60.0,60.0
3,PL101,19.0,0.0,13.0,60.0,60.0
4,PL101,0.0,0.0,60.0,60.0,60.0
5,PL101,16.0,0.0,32.0,60.0,60.0
6,PL101,0.0,0.0,60.0,60.0,60.0
7,PL101,29.0,0.0,0.0,60.0,60.0
1,PL102,0.0,0.0,44.0,60.0,60.0
2,PL102,0.0,0.0,34.0,60.0,60.0
3,PL102,0.0,0.0,38.0,60.0,60.0
4,PL102,0.0,0.0,46.0,60.0,60.0
5,PL102,0.0,0.0,35.0,60.0,60.0
6,PL102,40.0,0.0,0.0,60.0,60.0
7,PL102,60.0,0.0,14.0,60.0,60.0
1,PL103,41.0,0.0,1.0,60.0,60.0
2,PL103,13.0,0.0,60.0,60.0,60.0
3,PL103,0.0,0.0,60.0,60.0,60.0
4,PL103,17.0,0.0,28.0,60.0,60.0
5,PL103,0.0,0.0,60.0,60.0,60.0
6,PL103,0.0,0.0,44.0,60.0,60.0
7,PL103,43.0,0.0,0.0,60.0,60.0
1,PL104,0.0,0.0,37.0,60.0,60.0
2,PL104,0.0,0.0,39.0,60.0,60.0
3,PL104,0.0,0.0,34.0,60.0,60.0
4,PL104,0.0,0.0,28.0,60.0,60.0
5,PL104,0.0,0.0,52.0,60.0,60.0
6,PL104,39.0,0.0,0.0,60.0,60.0
7,PL104,60.0,0.0,19.0,60.0,60.0
1,PL105,34.0,0.0,4.0,60.0,60.0
2,PL105,19.0,0.0,60.0,60.0,60.0
3,PL105,0.0,0.0,60.0,60.0,60.0
4,PL105,25.0,0.0,7.0,60.0,60.0
5,PL105,20.0,0.0,60.0,60.0,60.0
6,PL105,0.0,0.0,60.0,60.0,60.0
7,PL105,39.0,0.0,0.0,60.0,60.0
1,PL106,0.0,0.0,28.0,60.0,60.0
2,PL106,0.0,0.0,49.0,60.0,60.0
3,PL106,14.0,0.0,18.0,60.0,60.0
4,PL106,0.0,0.0,60.0,60.0,60.0
5,PL106,0.0,0.0,46.0,60.0,60.0
6,PL106,43.0,0.0,0.0,60.0,60.0
7,PL106,60.0,0.0,15.0,60.0,60.0
1,PL107,0.0,0.0,40.0,60.0,60.0
2,PL107,0.0,0.0,39.0,60.0,60.0
3,PL107,24.0,0.0,23.0,60.0,60.0
4,PL107,0.0,0.0,60.0,60.0,60.0
5,PL107,0.0,0.0,31.0,60.0,60.0
6,PL107,16.0,0.0,29.0,60.0,60.0
7,PL107,60.0,0.0,0.0,60.0,60.0
1,PL108,34.0,0.0,6.0,60.0,60.0
2,PL108,16.0,0.0,60.0,60.0,60.0
3,PL108,0.0,0.0,60.0,60.0,60.0
4,PL108,39.0,0.0,0.0,60.0,60.0
5,PL108,9.0,0.0,60.0,60.0,60.0
6,PL108,0.0,0.0,39.0,60.0,60.0
7,PL108,45.0,0.0,0.0,60.0,60.0
1,PL109,0.0,0.0,35.0,60.0,60.0
2,PL109,0.0,0.0,47.0,60.0,60.0
3,PL109,0.0,0.0,40.0,60.0,60.0
4,PL109,0.0,0.0,37.0,60.0,60.0
5,PL109,17.0,0.0,22.0,60.0,60.0
6,PL109,60.0,0.0,0.0,60.0,60.0
7,PL109,60.0,0.0,35.0,60.0,60.0
1,PL110,0.0,0.0,48.0,60.0,60.0
2,PL110,44.0,0.0,0.0,60.0,60.0
3,PL110,31.0,0.0,60.0,60.0,60.0
4,PL110,15.0,0.0,60.0,60.0,60.0
5,PL110,0.0,0.0,49.0,60.0,60.0
6,PL110,22.0,0.0,15.0,60.0,60.0
7,PL110,60.0,0.0,0.0,60.0,60.0
1,PL111,51.0,0.0,0.0,60.0,60.0
2,PL111,41.0,0.0,60.0,60.0,60.0
3,PL111,16.0,0.0,60.0,60.0,60.0
4,PL111,0.0,0.0,52.0,60.0,60.0
5,PL111,0.0,0.0,32.0,60.0,60.0
6,PL111,0.0,0.0,34.0,60.0,60.0
7,PL111,43.0,0.0,0.0,60.0,60.0
1,PL112,0.0,0.0,52.0,60.0,60.0
2,PL112,0.0,0.0,41.0,60.0,60.0
3,PL112,40.0,0.0,0.0,60.0,60.0
4,PL112,19.0,0.0,60.0,60.0,60.0
5,PL112,9.0,0.0,60.0,60.0,60.0
6,PL112,0.0,0.0,40.0,60.0,60.0
7,PL112,33.0,0.0,0.0,60.0,60.0
1,PL113,0.0,0.0,47.0,60.0,60.0
2,PL113,0.0,0.0,45.0,60.0,60.0
3,PL113,0.0,0.0,40.0,60.0,60.0
4,PL113,15.0,0.0,13.0,60.0,60.0
5,PL113,47.0,0.0,0.0,60.0,60.0
6,PL113,12.0,0.0,60.0,60.0,60.0
7,PL113,60.0,0.0,0.0,60.0,60.0
1,PL114,41.0,0.0,0.0,60.0,60.0
2,PL114,28.0,0.0,60.0,60.0,60.0
3,PL114,10.0,0.0,60.0,60.0,60.0
4,PL114,0.0,0.0,52.0,60.0,60.0
5,PL114,0.0,0.0,30.0,60.0,60.0
6,PL114,0.0,0.0,35.0,60.0,60.0
7,PL114,41.0,0.0,0.0,60.0,60.0
1,PL115,6.0,0.0,24.0,60.0,60.0
2,PL115,46.0,0.0,0.0,60.0,60.0
3,PL115,31.0,0.0,60.0,60.0,60.0
4,PL115,0.0,0.0,60.0,60.0,60.0
5,PL115,0.0,0.0,45.0,60.0,60.0
6,PL115,15.0,0.0,8.0,60.0,60.0
7,PL115,60.0,0.0,0.0,60.0,60.0
1,PL116,0.0,0.0,45.0,60.0,60.0
2,PL116,35.0,0.0,6.0,60.0,60.0
3,PL116,2.0,0.0,60.0,60.0,60.0
4,PL116,47.0,0.0,0.0,60.0,60.0
5,PL116,31.0,0.0,60.0,60.0,60.0
6,PL116,0.0,0.0,60.0,60.0,60.0
7,PL116,52.0,0.0,0.0,60.0,60.0
1,PL117,32.0,0.0,1.0,60.0,60.0
2,PL117,18.0,0.0,60.0,60.0,60.0
3,PL117,0.0,0.0,60.0,60.0,60.0
4,PL117,40.0,0.0,0.0,60.0,60.0
5,PL117,22.0,0.0,60.0,60.0,60.0
6,PL117,19.0,0.0,41.0,60.0,60.0
7,PL117,60.0,0.0,0.0,60.0,60.0
1,PL118,0.0,0.0,36.0,60.0,60.0
2,PL118,20.0,0.0,19.0,60.0,60.0
3,PL118,0.0,0.0,60.0,60.0,60.0
4,PL118,17.0,0.0,10.0,60.0,60.0
5,PL118,0.0,0.0,60.0,60.0,60.0
6,PL118,38.0,0.0,0.0,60.0,60.0
7,PL118,60.0,0.0,25.0,60.0,60.0
1,PL119,0.0,0.0,42.0,60.0,60.0
2,PL119,0.0,0.0,38.0,60.0,60.0
3,PL119,0.0,0.0,39.0,60.0,60.0
4,PL119,0.0,0.0,42.0,60.0,60.0
5,PL119,36.0,0.0,0.0,60.0,60.0
6,PL119,7.0,0.0,60.0,60.0,60.0
7,PL119,49.0,0.0,0.0,60.0,60.0
1,PL120,0.0,0.0,29.0,60.0,60.0
2,PL120,27.0,0.0,12.0,60.0,60.0
3,PL120,0.0,0.0,60.0,60.0,60.0
4,PL120,0.0,0.0,34.0,60.0,60.0
5,PL120,0.0,0.0,45.0,60.0,60.0
6,PL120,45.0,0.0,0.0,60.0,60.0
7,PL120,60.0,0.0,30.0,60.0,60.0
1,PL121,9.0,0.0,27.0,60.0,60.0
2,PL121,50.0,0.0,0.0,60.0,60.0
3,PL121,22.0,0.0,60.0,60.0,60.0
4,PL121,0.0,0.0,60.0,60.0,60.0
5,PL121,37.0,0.0,0.0,60.0,60.0
6,PL121,16.0,0.0,60.0,60.0,60.0
7,PL121,54.0,0.0,0.0,60.0,60.0
1,PL122,0.0,0.0,33.0,60.0,60.0
2,PL122,23.0,0.0,20.0,60.0,60.0
3,PL122,0.0,0.0,60.0,60.0,60.0
4,PL122,45.0,0.0,0.0,60.0,60.0
5,PL122,10.0,0.0,60.0,60.0,60.0
6,PL122,0.0,0.0,49.0,60.0,60.0
7,PL122,36.0,0.0,0.0,60.0,60.0
1,PL123,0.0,0.0,36.0,60.0,60.0
2,PL123,0.0,0.0,35.0,60.0,60.0
3,PL123,0.0,0.0,29.0,60.0,60.0
4,PL123,0.0,0.0,42.0,60.0,60.0
5,PL123,30.0,0.0,0.0,60.0,60.0
6,PL123,19.0,0.0,60.0,60.0,60.0
7,PL123,55.0,0.0,0.0,60.0,60.0
1,PL124,0.0,0.0,42.0,60.0,60.0
2,PL124,28.0,0.0,0.0,60.0,60.0
3,PL124,6.0,0.0,60.0,60.0,60.0
4,PL124,0.0,0.0,34.0,60.0,60.0
5,PL124,0.0,0.0,37.0,60.0,60.0
6,PL124,0.0,0.0,40.0,60.0,60.0
7,PL124,31.0,0.0,0.0,60.0,60.0
1,PL125,0.0,0.0,45.0,60.0,60.0
2,PL125,0.0,0.0,33.0,60.0,60.0
3,PL125,0.0,0.0,38.0,60.0,60.0
4,PL125,27.0,0.0,19.0,60.0,60.0
5,PL125,60.0,0.0,0.0,60.0,60.0
6,PL125,40.0,0.0,60.0,60.0,60.0
7,PL125,60.0,0.0,26.0,60.0,60.0
1,PL126,0.0,0.0,37.0,60.0,60.0
2,PL126,30.0,0.0,8.0,60.0,60.0
3,PL126,6.0,0.0,60.0,60.0,60.0
4,PL126,60.0,0.0,0.0,60.0,60.0
5,PL126,25.0,0.0,60.0,60.0,60.0
6,PL126,0.0,0.0,59.0,60.0,60.0
7,PL126,36.0,0.0,0.0,60.0,60.0
1,PL127,0.0,0.0,36.0,60.0,60.0
2,PL127,6.0,0.0,38.0,60.0,60.0
3,PL127,0.0,0.0,60.0,60.0,60.0
4,PL127,4.0,0.0,34.0,60.0,60.0
5,PL127,47.0,0.0,0.0,60.0,60.0
6,PL127,18.0,0.0,60.0,60.0,60.0
7,PL127,60.0,0.0,0.0,60.0,60.0
1,PL128,0.0,0.0,51.0,60.0,60.0
2,PL128,0.0,0.0,43.0,60.0,60.0
3,PL128,0.0,0.0,46.0,60.0,60.0
4,PL128,0.0,0.0,43.0,60.0,60.0
5,PL128,35.0,0.0,0.0,60.0,60.0
6,PL128,14.0,0.0,57.0,60.0,60.0
7,PL128,60.0,0.0,0.0,60.0,60.0
1,PL129,0.0,0.0,38.0,60.0,60.0
2,PL129,18.0,0.0,15.0,60.0,60.0
3,PL129,0.0,0.0,60.0,60.0,60.0
4,PL129,9.0,0.0,38.0,60.0,60.0
5,PL129,40.0,0.0,0.0,60.0,60.0
6,PL129,31.0,0.0,60.0,60.0,60.0
7,PL129,60.0,0.0,0.0,60.0,60.0
1,PL130,0.0,0.0,48.0,60.0,60.0
2,PL130,0.0,0.0,43.0,60.0,60.0
3,PL130,0.0,0.0,33.0,60.0,60.0
4,PL130,0.0,0.0,53.0,60.0,60.0
5,PL130,0.0,0.0,28.0,60.0,60.0
6,PL130,0.0,0.0,41.0,60.0,60.0
7,PL130,27.0,0.0,0.0,60.0,60.0
1,PL131,28.0,0.0,0.0,60.0,60.0
2,PL131,0.0,0.0,57.0,60.0,60.0
3,PL131,0.0,0.0,34.0,60.0,60.0
4,PL131,49.0,0.0,0.0,60.0,60.0
5,PL131,27.0,0.0,60.0,60.0,60.0
6,PL131,0.0,0.0,53.0,60.0,60.0
7,PL131,46.0,0.0,0.0,60.0,60.0
1,PL132,32.0,0.0,0.0,60.0,60.0
2,PL132,8.0,0.0,60.0,60.0,60.0
3,PL132,0.0,0.0,43.0,60.0,60.0
4,PL132,0.0,0.0,48.0,60.0,60.0
5,PL132,0.0,0.0,36.0,60.0,60.0
6,PL132,0.0,0.0,43.0,60.0,60.0
7,PL132,45.0,0.0,0.0,60.0,60.0
1,PL133,40.0,0.0,5.0,60.0,60.0
2,PL133,27.0,0.0,60.0,60.0,60.0
3,PL133,0.0,0.0,60.0,60.0,60.0
4,PL133,43.0,0.0,0.0,60.0,60.0
5,PL133,18.0,0.0,60.0,60.0,60.0
6,PL133,1.0,0.0,60.0,60.0,60.0
7,PL133,47.0,0.0,0.0,60.0,60.0
1,PL134,0.0,0.0,41.0,60.0,60.0
2,PL134,0.0,0.0,36.0,60.0,60.0
3,PL134,3.0,0.0,31.0,60.0,60.0
4,PL134,40.0,0.0,0.0,60.0,60.0
5,PL134,29.0,0.0,60.0,60.0,60.0
6,PL134,10.0,0.0,60.0,60.0,60.0
7,PL134,60.0,0.0,0.0,60.0,60.0
1,PL135,0.0,0.0,50.0,60.0,60.0
2,PL135,0.0,0.0,31.0,60.0,60.0
3,PL135,29.0,0.0,12.0,60.0,60.0
4,PL135,0.0,0.0,60.0,60.0,60.0
5,PL135,28.0,0.0,13.0,60.0,60.0
6,PL135,60.0,0.0,0.0,60.0,60.0
7,PL135,60.0,0.0,40.0,60.0,60.0
1,PL136,38.0,0.0,0.0,60.0,60.0
2,PL136,11.0,0.0,60.0,60.0,60.0
3,PL136,0.0,0.0,53.0,60.0,60.0
4,PL136,0.0,0.0,39.0,60.0,60.0
5,PL136,0.0,0.0,35.0,60.0,60.0
6,PL136,0.0,0.0,40.0,60.0,60.0
7,PL136,42.0,0.0,0.0,60.0,60.0
1,PL137,14.0,0.0,24.0,60.0,60.0
2,PL137,0.0,0.0,60.0,60.0,60.0
3,PL137,38.0,0.0,2.0,60.0,60.0
4,PL137,12.0,0.0,60.0,60.0,60.0
5,PL137,0.0,0.0,60.0,60.0,60.0
6,PL137,0.0,0.0,34.0,60.0,60.0
7,PL137,39.0,0.0,0.0,60.0,60.0
1,PL138,0.0,0.0,39.0,60.0,60.0
2,PL138,0.0,0.0,32.0,60.0,60.0
3,PL138,0.0,0.0,38.0,60.0,60.0
4,PL138,0.0,0.0,36.0,60.0,60.0
5,PL138,0.0,0.0,44.0,60.0,60.0
6,PL138,0.0,0.0,32.0,60.0,60.0
7,PL138,43.0,0.0,0.0,60.0,60.0
1,PL139,0.0,0.0,30.0,60.0,60.0
2,PL139,0.0,0.0,52.0,60.0,60.0
3,PL139,0.0,0.0,41.0,60.0,60.0
4,PL139,18.0,0.0,24.0,60.0,60.0
5,PL139,0.0,0.0,60.0,60.0,60.0
6,PL139,31.0,0.0,0.0,60.0,60.0
7,PL139,60.0,0.0,12.0,60.0,60.0
1,PL140,22.0,0.0,13.0,60.0,60.0
2,PL140,0.0,0.0,60.0,60.0,60.0
3,PL140,32.0,0.0,0.0,60.0,60.0
4,PL140,23.0,0.0,60.0,60.0,60.0
5,PL140,0.0,0.0,56.0,60.0,60.0
6,PL140,0.0,0.0,35.0,60.0,60.0
7,PL140,40.0,0.0,0.0,60.0,60.0
1,PL141,0.0,0.0,31.0,60.0,60.0
2,PL141,44.0,0.0,0.0,60.0,60.0
3,PL141,11.0,0.0,60.0,60.0,60.0
4,PL141,0.0,0.0,47.0,60.0,60.0
5,PL141,0.0,0.0,40.0,60.0,60.0
6,PL141,22.0,0.0,26.0,60.0,60.0
7,PL141,60.0,0.0,0.0,60.0,60.0
1,PL142,20.0,0.0,17.0,60.0,60.0
2,PL142,0.0,0.0,60.0,60.0,60.0
3,PL142,36.0,0.0,0.0,60.0,60.0
4,PL142,17.0,0.0,60.0,60.0,60.0
5,PL142,0.0,0.0,55.0,60.0,60.0
6,PL142,0.0,0.0,56.0,60.0,60.0
7,PL142,27.0,0.0,0.0,60.0,60.0
1,PL143,14.0,0.0,19.0,60.0,60.0
2,PL143,0.0,0.0,60.0,60.0,60.0
3,PL143,37.0,0.0,0.0,60.0,60.0
4,PL143,22.0,0.0,60.0,60.0,60.0
5,PL143,3.0,0.0,60.0,60.0,60.0
6,PL143,0.0,0.0,47.0,60.0,60.0
7,PL143,33.0,0.0,0.0,60.0,60.0
1,PL144,0.0,0.0,43.0,60.0,60.0
2,PL144,0.0,0.0,41.0,60.0,60.0
3,PL144,0.0,0.0,40.0,60.0,60.0
4,PL144,22.0,0.0,26.0,60.0,60.0
5,PL144,0.0,0.0,60.0,60.0,60.0
6,PL144,27.0,0.0,7.0,60.0,60.0
7,PL144,60.0,0.0,0.0,60.0,60.0
1,PL145,0.0,0.0,40.0,60.0,60.0
2,PL145,0.0,0.0,28.0,60.0,60.0
3,PL145,0.0,0.0,46.0,60.0,60.0
4,PL145,19.0,0.0,15.0,60.0,60.0
5,PL145,0.0,0.0,60.0,60.0,60.0
6,PL145,21.0,0.0,21.0,60.0,60.0
7,PL145,60.0,0.0,0.0,60.0,60.0
1,PL146,0.0,0.0,40.0,60.0,60.0
2,PL146,33.0,0.0,0.0,60.0,60.0
3,PL146,8.0,0.0,60.0,60.0,60.0
4,PL146,0.0,0.0,41.0,60.0,60.0
5,PL146,0.0,0.0,46.0,60.0,60.0
6,PL146,42.0,0.0,0.0,60.0,60.0
7,PL146,60.0,0.0,26.0,60.0,60.0
1,PL147,37.0,0.0,0.0,60.0,60.0
2,PL147,15.0,0.0,60.0,60.0,60.0
3,PL147,2.0,0.0,60.0,60.0,60.0
4,PL147,0.0,0.0,39.0,60.0,60.0
5,PL147,21.0,0.0,15.0,60.0,60.0
6,PL147,60.0,0.0,0.0,60.0,60.0
7,PL147,60.0,0.0,40.0,60.0,60.0
1,PL148,0.0,0.0,36.0,60.0,60.0
2,PL148,0.0,0.0,38.0,60.0,60.0
3,PL148,0.0,0.0,33.0,60.0,60.0
4,PL148,0.0,0.0,43.0,60.0,60.0
5,PL148,25.0,0.0,16.0,60.0,60.0
6,PL148,17.0,0.0,60.0,60.0,60.0
7,PL148,60.0,0.0,0.0,60.0,60.0
1,PL149,0.0,0.0,49.0,60.0,60.0
2,PL149,0.0,0.0,38.0,60.0,60.0
3,PL149,20.0,0.0,13.0,60.0,60.0
4,PL149,0.0,0.0,60.0,60.0,60.0
5,PL149,22.0,0.0,23.0,60.0,60.0
6,PL149,0.0,0.0,60.0,60.0,60.0
7,PL149,42.0,0.0,0.0,60.0,60.0
1,PL150,0.0,0.0,39.0,60.0,60.0
2,PL150,0.0,0.0,30.0,60.0,60.0
3,PL150,0.0,0.0,42.0,60.0,60.0
4,PL150,19.0,0.0,17.0,60.0,60.0
5,PL150,0.0,0.0,60.0,60.0,60.0
6,PL150,0.0,0.0,36.0,60.0,60.0
7,PL150,34.0,0.0,0.0,60.0,60.0
1,PL151,0.0,0.0,44.0,60.0,60.0
2,PL151,46.0,0.0,0.0,60.0,60.0
3,PL151,25.0,0.0,60.0,60.0,60.0
4,PL151,17.0,0.0,60.0,60.0,60.0
5,PL151,0.0,0.0,45.0,60.0,60.0
6,PL151,0.0,0.0,32.0,60.0,60.0
7,PL151,48.0,0.0,0.0,60.0,60.0
1,PL152,0.0,0.0,39.0,60.0,60.0
2,PL152,0.0,0.0,38.0,60.0,60.0
3,PL152,0.0,0.0,41.0,60.0,60.0
4,PL152,23.0,0.0,22.0,60.0,60.0
5,PL152,0.0,0.0,60.0,60.0,60.0
6,PL152,25.0,0.0,13.0,60.0,60.0
7,PL152,60.0,0.0,0.0,60.0,60.0
1,PL153,17.0,0.0,22.0,60.0,60.0
2,PL153,60.0,0.0,0.0,60.0,60.0
3,PL153,31.0,0.0,60.0,60.0,60.0
