locker_id,warehouse_id,flow,km,p_late_effective,hours_per_order,expected_late,expected_late_cost,vehicle_hours_used
PL005,NW_3,291.0,16.910155443587158,0.03500000000000003,0.007327734025554435,10.18500000000001,5092.500000000005,2.1323706014363406
PL005,NW_4,0.0,19.199523420541663,0.07900000000000007,0.008319793482234722,0.0,0.0,0.0
PL005,NW_5,0.0,21.885688018804224,0.050000000000000044,0.009483798141481831,0.0,0.0,0.0
PL005,NW_6,0.0,14.544556317212923,0.08799999999999997,0.0063026410707922665,0.0,0.0,0.0
PL005,NW_7,0.0,21.23151243341374,0.040000000000000036,0.009200322054479288,0.0,0.0,0.0
PL005,NW_8,0.0,48.16567355527889,0.09499999999999997,0.02087179187395419,0.0,0.0,0.0
PL005,NW_9,0.0,17.892181952347112,0.06299999999999994,0.007753278846017083,0.0,0.0,0.0
PL005,NW_10,0.0,19.12945604170801,0.04400000000000004,0.008289430951406806,0.0,0.0,0.0
PL006,EW_1,283.0,26.079926652406094,0.03799999999999992,0.011301301549375975,10.753999999999978,5376.999999999989,3.198268338473401
PL006,EW_2,0.0,76.5195558386433,0.08499999999999996,0.033158474196745426,0.0,0.0,0.0
PL006,NW_1,0.0,14.874318109117267,0.04200000000000004,0.006445537847284149,0.0,0.0,0.0
PL006,NW_2,0.0,19.357457480389638,0.05700000000000005,0.00838823157483551,0.0,0.0,0.0
PL006,NW_3,0.0,16.912284807633423,0.03500000000000003,0.007328656749974484,0.0,0.0,0.0
PL006,NW_4,0.0,19.05336703823522,0.07900000000000007,0.008256459049901929,0.0,0.0,0.0
PL006,NW_5,0.0,21.85701060394924,0.050000000000000044,0.00947137126171134,0.0,0.0,0.0
PL006,NW_6,0.0,14.995885861520357,0.08799999999999997,0.006498217206658821,0.0,0.0,0.0
PL006,NW_7,0.0,21.716577295633197,0.040000000000000036,0.009410516828107719,0.0,0.0,0.0
PL006,NW_8,0.0,47.62271742549415,0.09499999999999997,0.0206365108843808,0.0,0.0,0.0
PL006,NW_9,0.0,16.74933445188053,0.06299999999999994,0.007258044929148229,0.0,0.0,0.0
PL006,NW_10,0.0,20.2171710541216,0.04400000000000004,0.008760774123452693,0.0,0.0,0.0
PL007,EW_1,0.0,26.795049848181296,0.03799999999999992,0.011611188267545229,0.0,0.0,0.0
PL007,EW_2,0.0,78.28997871049047,0.08499999999999996,0.03392565744121254,0.0,0.0,0.0
PL007,NW_1,0.0,15.88704713863368,0.04200000000000004,0.006884387093407928,0.0,0.0,0.0
PL007,NW_2,0.0,21.063626497390043,0.05700000000000005,0.009127571482202352,0.0,0.0,0.0
PL007,NW_3,250.0,16.89033111239897,0.03500000000000003,0.007319143482039554,8.750000000000007,4375.000000000004,1.8297858705098886
PL007,NW_4,0.0,19.388717893038624,0.07900000000000007,0.008401777753650072,0.0,0.0,0.0
PL007,NW_5,0.0,21.87574698141163,0.050000000000000044,0.009479490358611708,0.0,0.0,0.0
PL007,NW_6,0.0,14.359724000435788,0.08799999999999997,0.006222547066855508,0.0,0.0,0.0
PL007,NW_7,0.0,20.89561478075335,0.040000000000000036,0.009054766404993118,0.0,0.0,0.0
PL007,NW_8,0.0,48.57490112776271,0.09499999999999997,0.021049123822030506,0.0,0.0,0.0
PL007,NW_9,0.0,18.60494971803857,0.06299999999999994,0.008062144877816712,0.0,0.0,0.0
PL007,NW_10,0.0,18.471047196376343,0.04400000000000004,0.008004120451763082,0.0,0.0,0.0
PL008,EW_1,0.0,28.331206535728565,0.03799999999999992,0.012276856165482379,0.0,0.0,0.0
PL008,EW_2,0.0,78.48958781102995,0.08499999999999996,0.03401215471811298,0.0,0.0,0.0
PL008,NW_1,0.0,17.183127528806285,0.04200000000000004,0.00744602192914939,0.0,0.0,0.0
PL008,NW_2,0.0,19.710434053736588,0.05700000000000005,0.008541188089952521,0.0,0.0,0.0
PL008,NW_3,253.0,18.789065640948014,0.03500000000000003,0.008141928444410805,8.855000000000008,4427.500000000004,2.0599078964359334
PL008,NW_4,0.0,17.384176969959803,0.07900000000000007,0.007533143353649249,0.0,0.0,0.0
PL008,NW_5,0.0,23.766341007922243,0.050000000000000044,0.010298747770099639,0.0,0.0,0.0
PL008,NW_6,0.0,12.732073984131242,0.08799999999999997,0.005517232059790204,0.0,0.0,0.0
PL008,NW_7,0.0,22.902090943693523,0.040000000000000036,0.009924239408933859,0.0,0.0,0.0
PL008,NW_8,0.0,46.61301995701382,0.09499999999999997,0.020198975314705988,0.0,0.0,0.0
PL008,NW_9,0.0,18.599923468948507,0.06299999999999994,0.008059966836544353,0.0,0.0,0.0
PL008,NW_10,0.0,18.29130800434038,0.04400000000000004,0.007926233468547497,0.0,0.0,0.0
PL009,EW_1,275.0,25.370704317956378,0.03799999999999992,0.010993971871114429,10.449999999999978,5224.999999999989,3.023342264556468
PL009,EW_2,0.0,75.96140116269326,0.08499999999999996,0.03291660717050041,0.0,0.0,0.0
PL009,NW_1,0.0,14.157891466878551,0.04200000000000004,0.006135086302314039,0.0,0.0,0.0
PL009,NW_2,0.0,19.383246563472664,0.05700000000000005,0.008399406844171488,0.0,0.0,0.0
PL009,NW_3,0.0,16.307866719645865,0.03500000000000003,0.0070667422451798755,0.0,0.0,0.0
PL009,NW_4,0.0,19.643920204938606,0.07900000000000007,0.008512365422140063,0.0,0.0,0.0
PL009,NW_5,0.0,21.238704294171225,0.050000000000000044,0.009203438527474198,0.0,0.0,0.0
PL009,NW_6,0.0,15.709665191491483,0.08799999999999997,0.006807521582979643,0.0,0.0,0.0
PL009,NW_7,0.0,21.318527822743093,0.040000000000000036,0.009238028723188674,0.0,0.0,0.0
PL009,NW_8,0.0,48.02147895154145,0.09499999999999997,0.02080930754566796,0.0,0.0,0.0
PL009,NW_9,0.0,16.257524542421915,0.06299999999999994,0.007044927301716164,0.0,0.0,0.0
PL009,NW_10,0.0,20.783866394206722,0.04400000000000004,0.009006342104156247,0.0,0.0,0.0
PL010,EW_1,0.0,26.39844490637438,0.03799999999999992,0.011439326126095564,0.0,0.0,0.0
PL010,EW_2,0.0,77.62909542299585,0.08499999999999996,0.0336392746832982,0.0,0.0,0.0
PL010,NW_1,0.0,15.396450663046025,0.04200000000000004,0.006671795287319943,0.0,0.0,0.0
PL010,NW_2,0.0,20.55038780954714,0.05700000000000005,0.008905168050803762,0.0,0.0,0.0
PL010,NW_3,313.0,16.721093660624273,0.03500000000000003,0.007245807252937185,10.955000000000009,5477.500000000005,2.267937670169339
PL010,NW_4,0.0,19.403371134794813,0.07900000000000007,0.00840812749174442,0.0,0.0,0.0
PL010,NW_5,0.0,21.698344401735927,0.050000000000000044,0.009402615907418903,0.0,0.0,0.0
PL010,NW_6,0.0,14.694686360242724,0.08799999999999997,0.0063676974227718465,0.0,0.0,0.0
PL010,NW_7,0.0,21.019765975919313,0.040000000000000036,0.009108565256231702,0.0,0.0,0.0
PL010,NW_8,0.0,48.377188334963286,0.09499999999999997,0.020963448278484093,0.0,0.0,0.0
PL010,NW_9,0.0,17.934519004353206,0.06299999999999994,0.007771624901886389,0.0,0.0,0.0
PL010,NW_10,0.0,19.125009859568788,0.04400000000000004,0.008287504272479807,0.0,0.0,0.0
PL011,EW_1,0.0,27.414022318060688,0.03799999999999992,0.01187940967115963,0.0,0.0,0.0
PL011,EW_2,0.0,78.2547597155516,0.08499999999999996,0.03391039587673903,0.0,0.0,0.0
PL011,NW_1,0.0,16.37118787455263,0.04200000000000004,0.007094181412306139,0.0,0.0,0.0
PL011,NW_2,0.0,20.340061601764187,0.05700000000000005,0.008814026694097815,0.0,0.0,0.0
PL011,NW_3,296.0,17.718410502494336,0.03500000000000003,0.007677977884414214,10.36000000000001,5180.0000000000055,2.2726814537866074
PL011,NW_4,0.0,18.480340643331964,0.07900000000000007,0.008008147612110519,0.0,0.0,0.0
PL011,NW_5,0.0,22.699177829435598,0.050000000000000044,0.009836310392755426,0.0,0.0,0.0
PL011,NW_6,0.0,13.671189207802392,0.08799999999999997,0.005924181990047703,0.0,0.0,0.0
PL011,NW_7,0.0,21.82645734346455,0.040000000000000036,0.009458131515501306,0.0,0.0,0.0
PL011,NW_8,0.0,47.64718410141023,0.09499999999999997,0.020647113110611102,0.0,0.0,0.0
PL011,NW_9,0.0,18.454538631670886,0.06299999999999994,0.007996966740390717,0.0,0.0,0.0
PL011,NW_10,0.0,18.481909740114123,0.04400000000000004,0.008008827554049453,0.0,0.0,0.0
PL012,EW_1,0.0,26.076840035814516,0.03799999999999992,0.011299964015519626,0.0,0.0,0.0
PL012,EW_2,0.0,77.21674731999119,0.08499999999999996,0.03346059050532951,0.0,0.0,0.0
PL012,NW_1,0.0,15.032917865849445,0.04200000000000004,0.00651426440853476,0.0,0.0,0.0
PL012,NW_2,0.0,20.32273520559264,0.05700000000000005,0.008806518589090144,0.0,0.0,0.0
PL012,NW_3,272.0,16.52398813115458,0.03500000000000003,0.007160394856833653,9.520000000000008,4760.000000000005,1.9476274010587535
PL012,NW_4,0.0,19.53378677901013,0.07900000000000007,0.008464640937571056,0.0,0.0,0.0
PL012,NW_5,0.0,21.494100262599012,0.050000000000000044,0.009314110113792904,0.0,0.0,0.0
PL012,NW_6,0.0,14.998586624016179,0.08799999999999997,0.006499387537073678,0.0,0.0,0.0
PL012,NW_7,0.0,20.995255851554145,0.040000000000000036,0.009097944202340131,0.0,0.0,0.0
PL012,NW_8,0.0,48.369967728089414,0.09499999999999997,0.020960319348838748,0.0,0.0,0.0
PL012,NW_9,0.0,17.532545134537283,0.06299999999999994,0.007597436224966155,0.0,0.0,0.0
PL012,NW_10,0.0,19.53886807027752,0.04400000000000004,0.008466842830453592,0.0,0.0,0.0
PL013,EW_1,0.0,25.633409942163606,0.03799999999999992,0.011107810974937564,0.0,0.0,0.0
PL013,EW_2,0.0,77.30553009139251,0.08499999999999996,0.03349906303960342,0.0,0.0,0.0
PL013,NW_1,0.0,14.706359772155924,0.04200000000000004,0.0063727559012675674,0.0,0.0,0.0
PL013,NW_2,0.0,20.94288118304516,0.05700000000000005,0.009075248512652902,0.0,0.0,0.0
PL013,NW_3,307.0,15.89240728158398,0.03500000000000003,0.006886709822019725,10.74500000000001,5372.500000000005,2.1142199153600556
PL013,NW_4,0.0,20.216997740890697,0.07900000000000007,0.008760699021052636,0.0,0.0,0.0
PL013,NW_5,0.0,20.869807982120108,0.050000000000000044,0.009043583458918713,0.0,0.0,0.0
PL013,NW_6,0.0,15.486238933001623,0.08799999999999997,0.006710703537634037,0.0,0.0,0.0
PL013,NW_7,0.0,20.27161486939717,0.040000000000000036,0.008784366443405441,0.0,0.0,0.0
PL013,NW_8,0.0,49.09532916280247,0.09499999999999997,0.021274642637214406,0.0,0.0,0.0
PL013,NW_9,0.0,17.737584457710014,0.06299999999999994,0.007686286598341007,0.0,0.0,0.0
PL013,NW_10,0.0,19.502647792596722,0.04400000000000004,0.008451147376791913,0.0,0.0,0.0
PL014,EW_1,0.0,27.979454303730403,0.03799999999999992,0.012124430198283177,0.0,0.0,0.0
PL014,EW_2,0.0,78.38935527445823,0.08499999999999996,0.0339687206189319,0.0,0.0,0.0
PL014,NW_1,0.0,16.8673528372472,0.04200000000000004,0.007309186229473788,0.0,0.0,0.0
PL014,NW_2,0.0,19.933492326740424,0.05700000000000005,0.008637846674920851,0.0,0.0,0.0
PL014,NW_3,278.0,18.38434298422684,0.03500000000000003,0.007966548626498298,9.73000000000001,4865.000000000005,2.2147005181665267
PL014,NW_4,0.0,17.795756552586315,0.07900000000000007,0.007711494506120737,0.0,0.0,0.0
PL014,NW_5,0.0,23.362816025467065,0.050000000000000044,0.010123886944369062,0.0,0.0,0.0
PL014,NW_6,0.0,13.087423846956414,0.08799999999999997,0.005671217000347779,0.0,0.0,0.0
PL014,NW_7,0.0,22.49989770011906,0.040000000000000036,0.009749955670051593,0.0,0.0,0.0
PL014,NW_8,0.0,46.99758957955571,0.09499999999999997,0.020365622151140808,0.0,0.0,0.0
PL014,NW_9,0.0,18.527387550906738,0.06299999999999994,0.00802853460539292,0.0,0.0,0.0
PL014,NW_10,0.0,18.36587303726616,0.04400000000000004,0.007958544982815336,0.0,0.0,0.0
PL015,EW_1,0.0,27.27693447546183,0.03799999999999992,0.011820004939366793,0.0,0.0,0.0
PL015,EW_2,0.0,78.0735726666232,0.08499999999999996,0.03383188148887006,0.0,0.0,0.0
PL015,NW_1,0.0,16.216162660157984,0.04200000000000004,0.007027003819401793,0.0,0.0,0.0
PL015,NW_2,0.0,20.22800266237975,0.05700000000000005,0.008765467820364558,0.0,0.0,0.0
PL015,NW_3,296.0,17.63358997615176,0.03500000000000003,0.0076412223229990976,10.36000000000001,5180.0000000000055,2.261801807607733
PL015,NW_4,0.0,18.527242613763615,0.07900000000000007,0.008028471799297566,0.0,0.0,0.0
PL015,NW_5,0.0,22.61207141745381,0.050000000000000044,0.00979856428089665,0.0,0.0,0.0
PL015,NW_6,0.0,13.800552898352226,0.08799999999999997,0.005980239589285965,0.0,0.0,0.0
PL015,NW_7,0.0,21.814726279101844,0.040000000000000036,0.009453048054277467,0.0,0.0,0.0
PL015,NW_8,0.0,47.6354683826927,0.09499999999999997,0.020642036299166836,0.0,0.0,0.0
PL015,NW_9,0.0,18.275502166854697,0.06299999999999994,0.007919384272303702,0.0,0.0,0.0
PL015,NW_10,0.0,18.663045466505647,0.04400000000000004,0.008087319702152446,0.0,0.0,0.0
PL016,EW_1,0.0,25.495958277250963,0.03799999999999992,0.011048248586808751,0.0,0.0,0.0
PL016,EW_2,0.0,77.12964896265485,0.08499999999999996,0.0334228478838171,0.0,0.0,0.0
PL016,NW_1,0.0,14.549513757753692,0.04200000000000004,0.0063047892950266,0.0,0.0,0.0
PL016,NW_2,0.0,20.84848497847432,0.05700000000000005,0.009034343490672206,0.0,0.0,0.0
PL016,NW_3,297.0,15.809312760140578,0.03500000000000003,0.006850702196060917,10.395000000000008,5197.500000000005,2.034658552230092
PL016,NW_4,0.0,20.27088527516147,0.07900000000000007,0.008784050285903304,0.0,0.0,0.0
PL016,NW_5,0.0,20.783772460758346,0.050000000000000044,0.00900630139966195,0.0,0.0,0.0
PL016,NW_6,0.0,15.611667502524325,0.08799999999999997,0.006765055917760541,0.0,0.0,0.0
PL016,NW_7,0.0,20.26540411631259,0.040000000000000036,0.00878167511706879,0.0,0.0,0.0
PL016,NW_8,0.0,49.09114605928891,0.09499999999999997,0.021272829959025196,0.0,0.0,0.0
PL016,NW_9,0.0,17.56760477141532,0.06299999999999994,0.007612628734279972,0.0,0.0,0.0
PL016,NW_10,0.0,19.6793537549986,0.04400000000000004,0.008527719960499395,0.0,0.0,0.0
PL017,EW_1,0.0,25.99720399184341,0.03799999999999992,0.011265455063132144,0.0,0.0,0.0
PL017,EW_2,0.0,77.95089682073369,0.08499999999999996,0.033778721955651264,0.0,0.0,0.0
PL017,NW_1,0.0,15.175828244827711,0.04200000000000004,0.006576192239425342,0.0,0.0,0.0
PL017,NW_2,0.0,21.46118351584698,0.05700000000000005,0.009299846190200358,0.0,0.0,0.0
PL017,NW_3,264.0,16.019057380049667,0.03500000000000003,0.006941591531354856,9.240000000000009,4620.000000000005,1.832580164277682
PL017,NW_4,0.0,20.238854336983696,0.07900000000000007,0.008770170212692935,0.0,0.0,0.0
PL017,NW_5,0.0,21.004792874164917,0.050000000000000044,0.009102076912138131,0.0,0.0,0.0
PL017,NW_6,0.0,15.202195522442242,0.08799999999999997,0.0065876180597249714,0.0,0.0,0.0
PL017,NW_7,0.0,20.096881783313062,0.040000000000000036,0.008708648772768994,0.0,0.0,0.0
PL017,NW_8,0.0,49.324939677963805,0.09499999999999997,0.021374140527117648,0.0,0.0,0.0
PL017,NW_9,0.0,18.39891856758341,0.06299999999999994,0.007972864712619479,0.0,0.0,0.0
PL017,NW_10,0.0,18.875758773782298,0.04400000000000004,0.008179495468638996,0.0,0.0,0.0
PL018,EW_1,0.0,26.483706055449616,0.03799999999999992,0.011476272624028167,0.0,0.0,0.0
PL018,EW_2,0.0,75.60476664483413,0.08499999999999996,0.03276206554609479,0.0,0.0,0.0
PL018,NW_1,281.0,15.069577470457649,0.04200000000000004,0.006530150237198314,11.80200000000001,5901.0000000000055,1.8349722166527263
PL018,NW_2,0.0,17.71409918493476,0.05700000000000005,0.007676109646805063,0.0,0.0,0.0
PL018,NW_3,0.0,17.934379776054318,0.03500000000000003,0.007771564569623538,0.0,0.0,0.0
PL018,NW_4,0.0,18.051063654160576,0.07900000000000007,0.007822127583469583,0.0,0.0,0.0
PL018,NW_5,0.0,22.824647486206576,0.050000000000000044,0.009890680577356183,0.0,0.0,0.0
PL018,NW_6,0.0,14.813544718005428,0.08799999999999997,0.006419202711135686,0.0,0.0,0.0
PL018,NW_7,0.0,23.155200391927558,0.040000000000000036,0.010033920169835276,0.0,0.0,0.0
PL018,NW_8,0.0,46.19047837675404,0.09499999999999997,0.020015873963260083,0.0,0.0,0.0
PL018,NW_9,0.0,15.710033953776517,0.06299999999999994,0.006807681379969823,0.0,0.0,0.0
PL018,NW_10,0.0,21.180745745796465,0.04400000000000004,0.009178323156511802,0.0,0.0,0.0
PL019,EW_1,0.0,27.04340817624187,0.03799999999999992,0.01171881020970481,0.0,0.0,0.0
PL019,EW_2,0.0,77.78006571364878,0.08499999999999996,0.03370469514258114,0.0,0.0,0.0
PL019,NW_1,0.0,15.955894454524909,0.04200000000000004,0.006914220930294127,0.0,0.0,0.0
PL019,NW_2,0.0,20.062148286651997,0.05700000000000005,0.008693597590882533,0.0,0.0,0.0
PL019,NW_3,286.0,17.48295945064529,0.03500000000000003,0.007575949095279626,10.010000000000009,5005.000000000005,2.1667214412499733
PL019,NW_4,0.0,18.62410026751442,0.07900000000000007,0.008070443449256249,0.0,0.0,0.0
PL019,NW_5,0.0,22.457144379546637,0.050000000000000044,0.009731429231136875,0.0,0.0,0.0
PL019,NW_6,0.0,14.0255625805684,0.08799999999999997,0.006077743784912973,0.0,0.0,0.0
PL019,NW_7,0.0,21.78110719985804,0.040000000000000036,0.009438479786605152,0.0,0.0,0.0
PL019,NW_8,0.0,47.63564313045569,0.09499999999999997,0.02064211202319747,0.0,0.0,0.0
PL019,NW_9,0.0,17.98753171475491,0.06299999999999994,0.007794597076393794,0.0,0.0,0.0
PL019,NW_10,0.0,18.956443289246714,0.04400000000000004,0.008214458758673576,0.0,0.0,0.0
PL020,EW_1,255.0,26.50666083101308,0.03799999999999992,0.011486219693439001,9.68999999999998,4844.99999999999,2.9289860218269452
PL020,EW_2,0.0,77.29437653793019,0.08499999999999996,0.03349422983310309,0.0,0.0,0.0
PL020,NW_1,0.0,15.401595820584413,0.04200000000000004,0.006674024855586579,0.0,0.0,0.0
PL020,NW_2,0.0,19.96023135040992,0.05700000000000005,0.008649433585177632,0.0,0.0,0.0
PL020,NW_3,0.0,17.042887884039576,0.03500000000000003,0.00738525141641715,0.0,0.0,0.0
PL020,NW_4,0.0,19.001847523357632,0.07900000000000007,0.008234133926788309,0.0,0.0,0.0
PL020,NW_5,0.0,22.00996654172723,0.050000000000000044,0.0095376521680818,0.0,0.0,0.0
PL020,NW_6,0.0,14.55807058247607,0.08799999999999997,0.006308497252406297,0.0,0.0,0.0
PL020,NW_7,0.0,21.519702863618036,0.040000000000000036,0.009325204574234483,0.0,0.0,0.0
PL020,NW_8,0.0,47.85335873993618,0.09499999999999997,0.020736455453972343,0.0,0.0,0.0
PL020,NW_9,0.0,17.537316302184774,0.06299999999999994,0.007599503730946736,0.0,0.0,0.0
PL020,NW_10,0.0,19.44402885314786,0.04400000000000004,0.008425745836364072,0.0,0.0,0.0
PL021,EW_1,286.0,24.565626208736525,0.03799999999999992,0.010645104690452495,10.867999999999977,5433.999999999988,3.0444999414694136
PL021,EW_2,0.0,75.66296609806244,0.08499999999999996,0.03278728530916039,0.0,0.0,0.0
PL021,NW_1,0.0,13.420709635178701,0.04200000000000004,0.005815640841910771,0.0,0.0,0.0
PL021,NW_2,0.0,19.88279922739871,0.05700000000000005,0.008615879665206109,0.0,0.0,0.0
PL021,NW_3,0.0,15.43527120815203,0.03500000000000003,0.006688617523532546,0.0,0.0,0.0
PL021,NW_4,0.0,20.51606199739186,0.07900000000000007,0.00889029353220314,0.0,0.0,0.0
PL021,NW_5,0.0,20.365276315231913,0.050000000000000044,0.00882495306993383,0.0,0.0,0.0
PL021,NW_6,0.0,16.500129396221872,0.08799999999999997,0.007150056071696145,0.0,0.0,0.0
PL021,NW_7,0.0,20.539405187630077,0.040000000000000036,0.008900408914639701,0.0,0.0,0.0
PL021,NW_8,0.0,48.81374494258696,0.09499999999999997,0.021152622808454348,0.0,0.0,0.0
PL021,NW_9,0.0,16.102775641921312,0.06299999999999994,0.0069778694448325695,0.0,0.0,0.0
PL021,NW_10,0.0,21.128939244719746,0.04400000000000004,0.00915587367271189,0.0,0.0,0.0
PL022,EW_1,0.0,26.35742457171056,0.03799999999999992,0.011421550647741243,0.0,0.0,0.0
PL022,EW_2,0.0,75.48817246425412,0.08499999999999996,0.03271154140117678,0.0,0.0,0.0
PL022,NW_1,271.0,14.939283026544397,0.04200000000000004,0.0064736893115025715,11.38200000000001,5691.0000000000055,1.7543698034171968
PL022,NW_2,0.0,17.697391460516346,0.05700000000000005,0.007668869632890416,0.0,0.0,0.0
PL022,NW_3,0.0,17.83838395411636,0.03500000000000003,0.007729966380117089,0.0,0.0,0.0
PL022,NW_4,0.0,18.15528880043634,0.07900000000000007,0.007867291813522415,0.0,0.0,0.0
PL022,NW_5,0.0,22.724163393183648,0.050000000000000044,0.009847137470379581,0.0,0.0,0.0
PL022,NW_6,0.0,14.946676599069535,0.08799999999999997,0.006476893192930132,0.0,0.0,0.0
PL022,NW_7,0.0,23.100065872628935,0.040000000000000036,0.010010028544805873,0.0,0.0,0.0
PL022,NW_8,0.0,46.25023469190915,0.09499999999999997,0.020041768366493965,0.0,0.0,0.0
PL022,NW_9,0.0,15.59798516419992,0.06299999999999994,0.006759126904486633,0.0,0.0,0.0
PL022,NW_10,0.0,21.292065953711916,0.04400000000000004,0.009226561913275163,0.0,0.0,0.0
PL023,EW_1,0.0,25.102356403335108,0.03799999999999992,0.010877687774778546,0.0,0.0,0.0
PL023,EW_2,0.0,76.73543699823935,0.08499999999999996,0.033252022699237056,0.0,0.0,0.0
