day,locker_id,warehouse_id,flow,km,p_late_effective,hours_per_order,expected_late,expected_late_cost,vehicle_hours_used
2,PL174,NW_8,0.0,47.67321654847621,0.09499999999999997,0.023836608274238103,0.0,0.0,0.0
3,PL174,NW_8,0.0,47.67321654847621,0.09499999999999997,0.023836608274238103,0.0,0.0,0.0
4,PL174,NW_8,0.0,47.67321654847621,0.09499999999999997,0.023836608274238103,0.0,0.0,0.0
5,PL174,NW_8,0.0,47.67321654847621,0.09499999999999997,0.023836608274238103,0.0,0.0,0.0
6,PL174,NW_8,0.0,47.67321654847621,0.09499999999999997,0.023836608274238103,0.0,0.0,0.0
7,PL174,NW_8,0.0,47.67321654847621,0.09499999999999997,0.023836608274238103,0.0,0.0,0.0
1,PL174,NW_9,0.0,10.580812236532497,0.06299999999999994,0.0052904061182662485,0.0,0.0,0.0
2,PL174,NW_9,0.0,10.580812236532497,0.06299999999999994,0.0052904061182662485,0.0,0.0,0.0
3,PL174,NW_9,0.0,10.580812236532497,0.06299999999999994,0.0052904061182662485,0.0,0.0,0.0
4,PL174,NW_9,0.0,10.580812236532497,0.06299999999999994,0.0052904061182662485,0.0,0.0,0.0
5,PL174,NW_9,0.0,10.580812236532497,0.06299999999999994,0.0052904061182662485,0.0,0.0,0.0
6,PL174,NW_9,0.0,10.580812236532497,0.06299999999999994,0.0052904061182662485,0.0,0.0,0.0
7,PL174,NW_9,0.0,10.580812236532497,0.06299999999999994,0.0052904061182662485,0.0,0.0,0.0
1,PL174,NW_10,0.0,26.506382581658194,0.04400000000000004,0.013253191290829098,0.0,0.0,0.0
2,PL174,NW_10,0.0,26.506382581658194,0.04400000000000004,0.013253191290829098,0.0,0.0,0.0
3,PL174,NW_10,0.0,26.506382581658194,0.04400000000000004,0.013253191290829098,0.0,0.0,0.0
4,PL174,NW_10,0.0,26.506382581658194,0.04400000000000004,0.013253191290829098,0.0,0.0,0.0
5,PL174,NW_10,0.0,26.506382581658194,0.04400000000000004,0.013253191290829098,0.0,0.0,0.0
6,PL174,NW_10,0.0,26.506382581658194,0.04400000000000004,0.013253191290829098,0.0,0.0,0.0
7,PL174,NW_10,0.0,26.506382581658194,0.04400000000000004,0.013253191290829098,0.0,0.0,0.0
1,PL175,EW_1,0.0,26.434731731946414,0.03799999999999992,0.013217365865973208,0.0,0.0,0.0
2,PL175,EW_1,0.0,26.434731731946414,0.03799999999999992,0.013217365865973208,0.0,0.0,0.0
3,PL175,EW_1,0.0,26.434731731946414,0.03799999999999992,0.013217365865973208,0.0,0.0,0.0
4,PL175,EW_1,0.0,26.434731731946414,0.03799999999999992,0.013217365865973208,0.0,0.0,0.0
5,PL175,EW_1,0.0,26.434731731946414,0.03799999999999992,0.013217365865973208,0.0,0.0,0.0
6,PL175,EW_1,0.0,26.434731731946414,0.03799999999999992,0.013217365865973208,0.0,0.0,0.0
7,PL175,EW_1,0.0,26.434731731946414,0.03799999999999992,0.013217365865973208,0.0,0.0,0.0
1,PL175,EW_2,0.0,76.76844863082513,0.08499999999999996,0.038384224315412566,0.0,0.0,0.0
2,PL175,EW_2,0.0,76.76844863082513,0.08499999999999996,0.038384224315412566,0.0,0.0,0.0
3,PL175,EW_2,0.0,76.76844863082513,0.08499999999999996,0.038384224315412566,0.0,0.0,0.0
4,PL175,EW_2,0.0,76.76844863082513,0.08499999999999996,0.038384224315412566,0.0,0.0,0.0
5,PL175,EW_2,0.0,76.76844863082513,0.08499999999999996,0.038384224315412566,0.0,0.0,0.0
6,PL175,EW_2,0.0,76.76844863082513,0.08499999999999996,0.038384224315412566,0.0,0.0,0.0
7,PL175,EW_2,0.0,76.76844863082513,0.08499999999999996,0.038384224315412566,0.0,0.0,0.0
1,PL175,NW_1,54.0,15.226130937726385,0.04200000000000004,0.0076130654688631935,2.268000000000002,453.6000000000004,0.41110553531861244
2,PL175,NW_1,42.0,15.226130937726385,0.04200000000000004,0.0076130654688631935,1.7640000000000016,352.8000000000003,0.31974874969225414
3,PL175,NW_1,34.0,15.226130937726385,0.04200000000000004,0.0076130654688631935,1.4280000000000013,285.60000000000025,0.2588442259413486
4,PL175,NW_1,41.0,15.226130937726385,0.04200000000000004,0.0076130654688631935,1.7220000000000015,344.4000000000003,0.31213568422339094
5,PL175,NW_1,35.0,15.226130937726385,0.04200000000000004,0.0076130654688631935,1.4700000000000013,294.0000000000003,0.2664572914102118
6,PL175,NW_1,39.0,15.226130937726385,0.04200000000000004,0.0076130654688631935,1.6380000000000015,327.6000000000003,0.29690955328566454
7,PL175,NW_1,51.0,15.226130937726385,0.04200000000000004,0.0076130654688631935,2.142000000000002,428.40000000000043,0.3882663389120229
1,PL175,NW_2,0.0,19.311871441350213,0.05700000000000005,0.009655935720675106,0.0,0.0,0.0
2,PL175,NW_2,0.0,19.311871441350213,0.05700000000000005,0.009655935720675106,0.0,0.0,0.0
3,PL175,NW_2,0.0,19.311871441350213,0.05700000000000005,0.009655935720675106,0.0,0.0,0.0
4,PL175,NW_2,0.0,19.311871441350213,0.05700000000000005,0.009655935720675106,0.0,0.0,0.0
5,PL175,NW_2,0.0,19.311871441350213,0.05700000000000005,0.009655935720675106,0.0,0.0,0.0
6,PL175,NW_2,0.0,19.311871441350213,0.05700000000000005,0.009655935720675106,0.0,0.0,0.0
7,PL175,NW_2,0.0,19.311871441350213,0.05700000000000005,0.009655935720675106,0.0,0.0,0.0
1,PL175,NW_3,0.0,17.234760898456365,0.03500000000000003,0.008617380449228183,0.0,0.0,0.0
2,PL175,NW_3,0.0,17.234760898456365,0.03500000000000003,0.008617380449228183,0.0,0.0,0.0
3,PL175,NW_3,0.0,17.234760898456365,0.03500000000000003,0.008617380449228183,0.0,0.0,0.0
4,PL175,NW_3,0.0,17.234760898456365,0.03500000000000003,0.008617380449228183,0.0,0.0,0.0
5,PL175,NW_3,0.0,17.234760898456365,0.03500000000000003,0.008617380449228183,0.0,0.0,0.0
6,PL175,NW_3,0.0,17.234760898456365,0.03500000000000003,0.008617380449228183,0.0,0.0,0.0
7,PL175,NW_3,0.0,17.234760898456365,0.03500000000000003,0.008617380449228183,0.0,0.0,0.0
1,PL175,NW_4,0.0,18.741352441358767,0.07900000000000007,0.009370676220679384,0.0,0.0,0.0
2,PL175,NW_4,0.0,18.741352441358767,0.07900000000000007,0.009370676220679384,0.0,0.0,0.0
3,PL175,NW_4,0.0,18.741352441358767,0.07900000000000007,0.009370676220679384,0.0,0.0,0.0
4,PL175,NW_4,0.0,18.741352441358767,0.07900000000000007,0.009370676220679384,0.0,0.0,0.0
5,PL175,NW_4,0.0,18.741352441358767,0.07900000000000007,0.009370676220679384,0.0,0.0,0.0
6,PL175,NW_4,0.0,18.741352441358767,0.07900000000000007,0.009370676220679384,0.0,0.0,0.0
7,PL175,NW_4,0.0,18.741352441358767,0.07900000000000007,0.009370676220679384,0.0,0.0,0.0
1,PL175,NW_5,0.0,22.18417532719972,0.050000000000000044,0.01109208766359986,0.0,0.0,0.0
2,PL175,NW_5,0.0,22.18417532719972,0.050000000000000044,0.01109208766359986,0.0,0.0,0.0
3,PL175,NW_5,0.0,22.18417532719972,0.050000000000000044,0.01109208766359986,0.0,0.0,0.0
4,PL175,NW_5,0.0,22.18417532719972,0.050000000000000044,0.01109208766359986,0.0,0.0,0.0
5,PL175,NW_5,0.0,22.18417532719972,0.050000000000000044,0.01109208766359986,0.0,0.0,0.0
6,PL175,NW_5,0.0,22.18417532719972,0.050000000000000044,0.01109208766359986,0.0,0.0,0.0
7,PL175,NW_5,0.0,22.18417532719972,0.050000000000000044,0.01109208766359986,0.0,0.0,0.0
1,PL175,NW_6,0.0,14.641188596666378,0.08799999999999997,0.0073205942983331895,0.0,0.0,0.0
