day,locker_id,warehouse_id,flow,km,p_late_effective,hours_per_order,expected_late,expected_late_cost,vehicle_hours_used
4,PL052,NW_5,0.0,22.41694176965854,0.050000000000000044,0.01120847088482927,0.0,0.0,0.0
5,PL052,NW_5,0.0,22.41694176965854,0.050000000000000044,0.01120847088482927,0.0,0.0,0.0
6,PL052,NW_5,0.0,22.41694176965854,0.050000000000000044,0.01120847088482927,0.0,0.0,0.0
7,PL052,NW_5,0.0,22.41694176965854,0.050000000000000044,0.01120847088482927,0.0,0.0,0.0
1,PL052,NW_6,0.0,14.55297559525636,0.08799999999999997,0.0072764877976281795,0.0,0.0,0.0
2,PL052,NW_6,0.0,14.55297559525636,0.08799999999999997,0.0072764877976281795,0.0,0.0,0.0
3,PL052,NW_6,0.0,14.55297559525636,0.08799999999999997,0.0072764877976281795,0.0,0.0,0.0
4,PL052,NW_6,0.0,14.55297559525636,0.08799999999999997,0.0072764877976281795,0.0,0.0,0.0
5,PL052,NW_6,0.0,14.55297559525636,0.08799999999999997,0.0072764877976281795,0.0,0.0,0.0
6,PL052,NW_6,0.0,14.55297559525636,0.08799999999999997,0.0072764877976281795,0.0,0.0,0.0
7,PL052,NW_6,0.0,14.55297559525636,0.08799999999999997,0.0072764877976281795,0.0,0.0,0.0
1,PL052,NW_7,0.0,22.283801820807522,0.040000000000000036,0.011141900910403759,0.0,0.0,0.0
2,PL052,NW_7,0.0,22.283801820807522,0.040000000000000036,0.011141900910403759,0.0,0.0,0.0
3,PL052,NW_7,0.0,22.283801820807522,0.040000000000000036,0.011141900910403759,0.0,0.0,0.0
4,PL052,NW_7,0.0,22.283801820807522,0.040000000000000036,0.011141900910403759,0.0,0.0,0.0
5,PL052,NW_7,0.0,22.283801820807522,0.040000000000000036,0.011141900910403759,0.0,0.0,0.0
6,PL052,NW_7,0.0,22.283801820807522,0.040000000000000036,0.011141900910403759,0.0,0.0,0.0
7,PL052,NW_7,0.0,22.283801820807522,0.040000000000000036,0.011141900910403759,0.0,0.0,0.0
1,PL052,NW_8,0.0,47.0581277351452,0.09499999999999997,0.0235290638675726,0.0,0.0,0.0
2,PL052,NW_8,0.0,47.0581277351452,0.09499999999999997,0.0235290638675726,0.0,0.0,0.0
3,PL052,NW_8,0.0,47.0581277351452,0.09499999999999997,0.0235290638675726,0.0,0.0,0.0
4,PL052,NW_8,0.0,47.0581277351452,0.09499999999999997,0.0235290638675726,0.0,0.0,0.0
5,PL052,NW_8,0.0,47.0581277351452,0.09499999999999997,0.0235290638675726,0.0,0.0,0.0
6,PL052,NW_8,0.0,47.0581277351452,0.09499999999999997,0.0235290638675726,0.0,0.0,0.0
7,PL052,NW_8,0.0,47.0581277351452,0.09499999999999997,0.0235290638675726,0.0,0.0,0.0
1,PL052,NW_9,0.0,16.758334858037564,0.06299999999999994,0.008379167429018782,0.0,0.0,0.0
2,PL052,NW_9,0.0,16.758334858037564,0.06299999999999994,0.008379167429018782,0.0,0.0,0.0
3,PL052,NW_9,0.0,16.758334858037564,0.06299999999999994,0.008379167429018782,0.0,0.0,0.0
4,PL052,NW_9,0.0,16.758334858037564,0.06299999999999994,0.008379167429018782,0.0,0.0,0.0
5,PL052,NW_9,0.0,16.758334858037564,0.06299999999999994,0.008379167429018782,0.0,0.0,0.0
6,PL052,NW_9,0.0,16.758334858037564,0.06299999999999994,0.008379167429018782,0.0,0.0,0.0
7,PL052,NW_9,0.0,16.758334858037564,0.06299999999999994,0.008379167429018782,0.0,0.0,0.0
1,PL052,NW_10,0.0,20.151749402385754,0.04400000000000004,0.010075874701192875,0.0,0.0,0.0
2,PL052,NW_10,0.0,20.151749402385754,0.04400000000000004,0.010075874701192875,0.0,0.0,0.0
3,PL052,NW_10,0.0,20.151749402385754,0.04400000000000004,0.010075874701192875,0.0,0.0,0.0
4,PL052,NW_10,0.0,20.151749402385754,0.04400000000000004,0.010075874701192875,0.0,0.0,0.0
5,PL052,NW_10,0.0,20.151749402385754,0.04400000000000004,0.010075874701192875,0.0,0.0,0.0
6,PL052,NW_10,0.0,20.151749402385754,0.04400000000000004,0.010075874701192875,0.0,0.0,0.0
7,PL052,NW_10,0.0,20.151749402385754,0.04400000000000004,0.010075874701192875,0.0,0.0,0.0
1,PL053,EW_1,44.0,26.42328675937183,0.03799999999999992,0.013211643379685913,1.6719999999999966,334.3999999999993,0.5813123087061802
2,PL053,EW_1,37.0,26.42328675937183,0.03799999999999992,0.013211643379685913,1.405999999999997,281.1999999999994,0.4888308050483788
3,PL053,EW_1,41.0,26.42328675937183,0.03799999999999992,0.013211643379685913,1.5579999999999967,311.59999999999934,0.5416773785671224
4,PL053,EW_1,0.0,26.42328675937183,0.03799999999999992,0.013211643379685913,0.0,0.0,0.0
5,PL053,EW_1,39.0,26.42328675937183,0.03799999999999992,0.013211643379685913,1.481999999999997,296.3999999999994,0.5152540918077506
6,PL053,EW_1,39.0,26.42328675937183,0.03799999999999992,0.013211643379685913,1.481999999999997,296.3999999999994,0.5152540918077506
7,PL053,EW_1,48.0,26.42328675937183,0.03799999999999992,0.013211643379685913,1.8239999999999963,364.7999999999993,0.6341588822249238
1,PL053,EW_2,0.0,76.59453637748148,0.08499999999999996,0.03829726818874074,0.0,0.0,0.0
2,PL053,EW_2,0.0,76.59453637748148,0.08499999999999996,0.03829726818874074,0.0,0.0,0.0
3,PL053,EW_2,0.0,76.59453637748148,0.08499999999999996,0.03829726818874074,0.0,0.0,0.0
4,PL053,EW_2,0.0,76.59453637748148,0.08499999999999996,0.03829726818874074,0.0,0.0,0.0
5,PL053,EW_2,0.0,76.59453637748148,0.08499999999999996,0.03829726818874074,0.0,0.0,0.0
6,PL053,EW_2,0.0,76.59453637748148,0.08499999999999996,0.03829726818874074,0.0,0.0,0.0
7,PL053,EW_2,0.0,76.59453637748148,0.08499999999999996,0.03829726818874074,0.0,0.0,0.0
1,PL053,NW_1,0.0,15.181433941569207,0.04200000000000004,0.007590716970784604,0.0,0.0,0.0
2,PL053,NW_1,0.0,15.181433941569207,0.04200000000000004,0.007590716970784604,0.0,0.0,0.0
3,PL053,NW_1,0.0,15.181433941569207,0.04200000000000004,0.007590716970784604,0.0,0.0,0.0
4,PL053,NW_1,0.0,15.181433941569207,0.04200000000000004,0.007590716970784604,0.0,0.0,0.0
5,PL053,NW_1,0.0,15.181433941569207,0.04200000000000004,0.007590716970784604,0.0,0.0,0.0
6,PL053,NW_1,0.0,15.181433941569207,0.04200000000000004,0.007590716970784604,0.0,0.0,0.0
7,PL053,NW_1,0.0,15.181433941569207,0.04200000000000004,0.007590716970784604,0.0,0.0,0.0
1,PL053,NW_2,0.0,19.08774855996782,0.05700000000000005,0.00954387427998391,0.0,0.0,0.0
2,PL053,NW_2,0.0,19.08774855996782,0.05700000000000005,0.00954387427998391,0.0,0.0,0.0
3,PL053,NW_2,0.0,19.08774855996782,0.05700000000000005,0.00954387427998391,0.0,0.0,0.0
4,PL053,NW_2,45.0,19.08774855996782,0.05700000000000005,0.00954387427998391,2.565000000000002,513.0000000000005,0.42947434259927597
5,PL053,NW_2,0.0,19.08774855996782,0.05700000000000005,0.00954387427998391,0.0,0.0,0.0
6,PL053,NW_2,0.0,19.08774855996782,0.05700000000000005,0.00954387427998391,0.0,0.0,0.0
7,PL053,NW_2,0.0,19.08774855996782,0.05700000000000005,0.00954387427998391,0.0,0.0,0.0
1,PL053,NW_3,0.0,17.31485556072692,0.03500000000000003,0.00865742778036346,0.0,0.0,0.0
2,PL053,NW_3,0.0,17.31485556072692,0.03500000000000003,0.00865742778036346,0.0,0.0,0.0
3,PL053,NW_3,0.0,17.31485556072692,0.03500000000000003,0.00865742778036346,0.0,0.0,0.0
4,PL053,NW_3,0.0,17.31485556072692,0.03500000000000003,0.00865742778036346,0.0,0.0,0.0
5,PL053,NW_3,0.0,17.31485556072692,0.03500000000000003,0.00865742778036346,0.0,0.0,0.0
6,PL053,NW_3,0.0,17.31485556072692,0.03500000000000003,0.00865742778036346,0.0,0.0,0.0
7,PL053,NW_3,0.0,17.31485556072692,0.03500000000000003,0.00865742778036346,0.0,0.0,0.0
1,PL053,NW_4,0.0,18.647951102295902,0.07900000000000007,0.009323975551147952,0.0,0.0,0.0
2,PL053,NW_4,0.0,18.647951102295902,0.07900000000000007,0.009323975551147952,0.0,0.0,0.0
3,PL053,NW_4,0.0,18.647951102295902,0.07900000000000007,0.009323975551147952,0.0,0.0,0.0
4,PL053,NW_4,0.0,18.647951102295902,0.07900000000000007,0.009323975551147952,0.0,0.0,0.0
5,PL053,NW_4,0.0,18.647951102295902,0.07900000000000007,0.009323975551147952,0.0,0.0,0.0
