fixed_cost_sek,opex_sek,transport_cost_sek,late_orders_expected,late_penalty_per_order,late_penalty_sek,unserved_orders_total,unserved_penalty_per_order,unserved_penalty_sek,overflow_total,overflow_penalty_per_parcel,overflow_penalty_sek,objective_total_sek
747945.21,2054838.7096774192,183493.0328746772,2009.2759952014967,500.0,1004637.9976007483,0.0,2000.0,0.0,277.6997176899943,100.0,27769.971768999432,4018684.921921844
