locker_id,assigned_warehouse_id,assigned_warehouse_name,demand,served,unserved,km_to_assigned,assigned_p_late,expected_late_orders,expected_late_cost
PL001,EW_1,Stockholm Hub,287.0,287.0,0.0,25.024250936278516,0.03799999999999992,10.905999999999977,5452.999999999989
PL002,EW_1,Stockholm Hub,278.0,278.0,0.0,25.098236285789916,0.03799999999999992,10.563999999999979,5281.999999999989
PL003,EW_1,Stockholm Hub,307.0,307.0,0.0,27.063980731692745,0.03799999999999992,11.665999999999976,5832.999999999988
PL004,EW_1,Stockholm Hub,268.0,268.0,0.0,25.778563559527825,0.03799999999999992,10.18399999999998,5091.99999999999
PL005,EW_1,Stockholm Hub,291.0,291.0,0.0,26.537502002315662,0.03799999999999992,11.057999999999977,5528.999999999988
PL006,EW_1,Stockholm Hub,283.0,283.0,0.0,26.079926652406094,0.03799999999999992,10.753999999999978,5376.999999999989
PL007,EW_1,Stockholm Hub,250.0,250.0,0.0,26.795049848181296,0.03799999999999992,9.49999999999998,4749.99999999999
PL008,NW_2,Tumba Depot,253.0,253.0,0.0,19.710434053736588,0.05700000000000005,14.421000000000014,7210.500000000006
PL009,EW_1,Stockholm Hub,275.0,275.0,0.0,25.370704317956378,0.03799999999999992,10.449999999999978,5224.999999999989
PL010,EW_1,Stockholm Hub,313.0,313.0,0.0,26.39844490637438,0.03799999999999992,11.893999999999975,5946.999999999987
PL011,EW_1,Stockholm Hub,296.0,296.0,0.0,27.414022318060688,0.03799999999999992,11.247999999999976,5623.999999999988
PL012,EW_1,Stockholm Hub,272.0,272.0,0.0,26.076840035814516,0.03799999999999992,10.335999999999979,5167.999999999989
PL013,EW_1,Stockholm Hub,307.0,307.0,0.0,25.633409942163606,0.03799999999999992,11.665999999999976,5832.999999999988
PL014,NW_2,Tumba Depot,278.0,278.0,0.0,19.933492326740424,0.05700000000000005,15.846000000000014,7923.000000000007
PL015,EW_1,Stockholm Hub,296.0,296.0,0.0,27.27693447546183,0.03799999999999992,11.247999999999976,5623.999999999988
PL016,EW_1,Stockholm Hub,297.0,297.0,0.0,25.495958277250963,0.03799999999999992,11.285999999999976,5642.999999999988
PL017,EW_1,Stockholm Hub,264.0,264.0,0.0,25.99720399184341,0.03799999999999992,10.031999999999979,5015.999999999989
PL018,EW_1,Stockholm Hub,281.0,281.0,0.0,26.483706055449616,0.03799999999999992,10.677999999999978,5338.999999999989
PL019,EW_1,Stockholm Hub,286.0,286.0,0.0,27.04340817624187,0.03799999999999992,10.867999999999977,5433.999999999988
PL020,EW_1,Stockholm Hub,255.0,255.0,0.0,26.50666083101308,0.03799999999999992,9.68999999999998,4844.99999999999
PL021,EW_1,Stockholm Hub,286.0,286.0,0.0,24.565626208736525,0.03799999999999992,10.867999999999977,5433.999999999988
PL022,EW_1,Stockholm Hub,271.0,271.0,0.0,26.35742457171056,0.03799999999999992,10.297999999999979,5148.999999999989
PL023,EW_1,Stockholm Hub,292.0,292.0,0.0,25.102356403335108,0.03799999999999992,11.095999999999977,5547.999999999988
PL024,EW_1,Stockholm Hub,261.0,261.0,0.0,25.966184768621442,0.03799999999999992,9.91799999999998,4958.99999999999
PL025,NW_2,Tumba Depot,295.0,295.0,0.0,19.03546126922041,0.05700000000000005,16.815000000000015,8407.500000000007
PL026,EW_1,Stockholm Hub,289.0,289.0,0.0,27.073867762438883,0.03799999999999992,10.981999999999978,5490.999999999989
PL027,EW_1,Stockholm Hub,285.0,285.0,0.0,25.90165015115074,0.03799999999999992,10.829999999999979,5414.999999999989
PL028,EW_1,Stockholm Hub,275.0,275.0,0.0,26.468371637307598,0.03799999999999992,10.449999999999978,5224.999999999989
PL029,EW_1,Stockholm Hub,291.0,291.0,0.0,26.031298646411827,0.03799999999999992,11.057999999999977,5528.999999999988
PL030,EW_1,Stockholm Hub,262.0,262.0,0.0,24.73467189590527,0.03799999999999992,9.95599999999998,4977.99999999999
PL031,EW_1,Stockholm Hub,284.0,284.0,0.0,26.30913034712798,0.03799999999999992,10.791999999999978,5395.999999999989
PL032,EW_1,Stockholm Hub,303.0,303.0,0.0,25.199220480369085,0.03799999999999992,11.513999999999976,5756.999999999988
PL033,EW_1,Stockholm Hub,259.0,259.0,0.0,27.286932584634435,0.03799999999999992,9.84199999999998,4920.99999999999
PL034,EW_1,Stockholm Hub,293.0,293.0,0.0,25.669669904755796,0.03799999999999992,11.133999999999977,5566.999999999988
PL035,NW_2,Tumba Depot,284.0,284.0,0.0,18.71763739561178,0.05700000000000005,16.188000000000013,8094.000000000006
PL036,EW_1,Stockholm Hub,281.0,281.0,0.0,26.22148069725064,0.03799999999999992,10.677999999999978,5338.999999999989
