locker_id,assigned_warehouse_id,assigned_warehouse_name,demand,served,unserved,km_to_assigned,assigned_p_late,expected_late_orders,expected_late_cost
PL001,NW_3,Sollentuna FC,287.0,287.0,0.0,15.620492555291554,0.03500000000000003,10.045000000000009,20090.00000000002
PL002,NW_3,Sollentuna FC,278.0,278.0,0.0,15.612218506331917,0.03500000000000003,9.73000000000001,19460.00000000002
PL003,NW_3,Sollentuna FC,307.0,307.0,0.0,17.843520940529697,0.03500000000000003,10.74500000000001,21490.00000000002
PL004,NW_3,Sollentuna FC,268.0,268.0,0.0,16.16114020388274,0.03500000000000003,9.380000000000008,18760.000000000015
PL005,NW_3,Sollentuna FC,291.0,291.0,0.0,16.910155443587158,0.03500000000000003,10.18500000000001,20370.00000000002
PL006,NW_3,Sollentuna FC,283.0,283.0,0.0,16.912284807633423,0.03500000000000003,9.905000000000008,19810.00000000002
PL007,NW_3,Sollentuna FC,250.0,250.0,0.0,16.89033111239897,0.03500000000000003,8.750000000000007,17500.000000000015
PL008,NW_3,Sollentuna FC,253.0,253.0,0.0,18.789065640948014,0.03500000000000003,8.855000000000008,17710.000000000015
PL009,NW_3,Sollentuna FC,275.0,275.0,0.0,16.307866719645865,0.03500000000000003,9.625000000000009,19250.00000000002
PL010,NW_3,Sollentuna FC,313.0,313.0,0.0,16.721093660624273,0.03500000000000003,10.955000000000009,21910.00000000002
PL011,NW_3,Sollentuna FC,296.0,296.0,0.0,17.718410502494336,0.03500000000000003,10.36000000000001,20720.000000000022
PL012,NW_3,Sollentuna FC,272.0,272.0,0.0,16.52398813115458,0.03500000000000003,9.520000000000008,19040.00000000002
PL013,NW_3,Sollentuna FC,307.0,307.0,0.0,15.89240728158398,0.03500000000000003,10.74500000000001,21490.00000000002
PL014,NW_3,Sollentuna FC,278.0,278.0,0.0,18.38434298422684,0.03500000000000003,9.73000000000001,19460.00000000002
PL015,NW_3,Sollentuna FC,296.0,296.0,0.0,17.63358997615176,0.03500000000000003,10.36000000000001,20720.000000000022
PL016,NW_3,Sollentuna FC,297.0,297.0,0.0,15.809312760140578,0.03500000000000003,10.395000000000008,20790.00000000002
PL017,NW_3,Sollentuna FC,264.0,264.0,0.0,16.019057380049667,0.03500000000000003,9.240000000000009,18480.00000000002
PL018,NW_3,Sollentuna FC,281.0,281.0,0.0,17.934379776054318,0.03500000000000003,9.835000000000008,19670.000000000015
PL019,NW_3,Sollentuna FC,286.0,286.0,0.0,17.48295945064529,0.03500000000000003,10.010000000000009,20020.00000000002
PL020,NW_3,Sollentuna FC,255.0,255.0,0.0,17.042887884039576,0.03500000000000003,8.925000000000008,17850.000000000015
PL021,NW_3,Sollentuna FC,286.0,286.0,0.0,15.43527120815203,0.03500000000000003,10.010000000000009,20020.00000000002
PL022,NW_3,Sollentuna FC,271.0,271.0,0.0,17.83838395411636,0.03500000000000003,9.485000000000008,18970.00000000002
PL023,NW_3,Sollentuna FC,292.0,292.0,0.0,15.513720090856689,0.03500000000000003,10.22000000000001,20440.00000000002
PL024,NW_3,Sollentuna FC,261.0,261.0,0.0,16.055390041971446,0.03500000000000003,9.135000000000009,18270.00000000002
PL025,NW_3,Sollentuna FC,295.0,295.0,0.0,18.667101577836938,0.03500000000000003,10.32500000000001,20650.00000000002
PL026,NW_3,Sollentuna FC,289.0,289.0,0.0,17.430118429427438,0.03500000000000003,10.115000000000009,20230.00000000002
PL027,NW_3,Sollentuna FC,285.0,285.0,0.0,17.1029425743595,0.03500000000000003,9.975000000000009,19950.00000000002
PL028,NW_3,Sollentuna FC,275.0,275.0,0.0,16.417177269751388,0.03500000000000003,9.625000000000009,19250.00000000002
PL029,NW_3,Sollentuna FC,291.0,291.0,0.0,17.03766180274513,0.03500000000000003,10.18500000000001,20370.00000000002
PL030,NW_3,Sollentuna FC,262.0,262.0,0.0,15.653280885278965,0.03500000000000003,9.170000000000009,18340.00000000002
PL031,NW_3,Sollentuna FC,284.0,284.0,0.0,16.61420504509954,0.03500000000000003,9.940000000000008,19880.00000000002
PL032,NW_3,Sollentuna FC,303.0,303.0,0.0,15.911973860781384,0.03500000000000003,10.60500000000001,21210.00000000002
PL033,NW_3,Sollentuna FC,259.0,259.0,0.0,17.770069838217434,0.03500000000000003,9.065000000000008,18130.00000000002
PL034,NW_3,Sollentuna FC,293.0,293.0,0.0,16.386429856139063,0.03500000000000003,10.25500000000001,20510.00000000002
PL035,NW_3,Sollentuna FC,284.0,284.0,0.0,18.850237208292903,0.03500000000000003,9.940000000000008,19880.00000000002
PL036,NW_3,Sollentuna FC,281.0,281.0,0.0,16.397275458072503,0.03500000000000003,9.835000000000008,19670.000000000015
PL037,NW_3,Sollentuna FC,308.0,308.0,0.0,18.35263605678351,0.03500000000000003,10.78000000000001,21560.000000000022
PL038,NW_3,Sollentuna FC,280.0,280.0,0.0,17.57404121692419,0.03500000000000003,9.800000000000008,19600.000000000015
PL039,NW_3,Sollentuna FC,297.0,297.0,0.0,15.414609450140752,0.03500000000000003,10.395000000000008,20790.00000000002
PL040,NW_3,Sollentuna FC,258.0,258.0,0.0,16.95269507482429,0.03500000000000003,9.030000000000008,18060.00000000002
PL041,NW_3,Sollentuna FC,261.0,261.0,0.0,17.99992469261755,0.03500000000000003,9.135000000000009,18270.00000000002
PL042,NW_3,Sollentuna FC,273.0,273.0,0.0,17.346804469281075,0.03500000000000003,9.555000000000009,19110.00000000002
PL043,NW_3,Sollentuna FC,243.0,243.0,0.0,18.6592966136115,0.03500000000000003,8.505000000000008,17010.000000000015
