warehouse_id,name,day,open,vehicle_hours_used,vehicle_time_budget_h,utilization,vehicles_per_warehouse,shift_hours
EW_1,Stockholm Hub,1,1,39.99999999379013,40.0,0.9999999998447532,5.0,8.0
EW_1,Stockholm Hub,2,1,40.000000000416364,40.0,1.000000000010409,5.0,8.0
EW_1,Stockholm Hub,3,1,40.000000003340176,40.0,1.0000000000835043,5.0,8.0
EW_1,Stockholm Hub,4,1,39.99999999897081,40.0,0.9999999999742701,5.0,8.0
EW_1,Stockholm Hub,5,1,39.99999999415644,40.0,0.999999999853911,5.0,8.0
EW_1,Stockholm Hub,6,1,39.99999999977091,40.0,0.9999999999942727,5.0,8.0
EW_1,Stockholm Hub,7,1,39.999999994857305,40.0,0.9999999998714326,5.0,8.0
EW_2,Eskilstuna FC,1,0,0.0,0.0,0.0,5.0,8.0
EW_2,Eskilstuna FC,2,0,0.0,0.0,0.0,5.0,8.0
EW_2,Eskilstuna FC,3,0,0.0,0.0,0.0,5.0,8.0
EW_2,Eskilstuna FC,4,0,0.0,0.0,0.0,5.0,8.0
EW_2,Eskilstuna FC,5,0,0.0,0.0,0.0,5.0,8.0
EW_2,Eskilstuna FC,6,0,0.0,0.0,0.0,5.0,8.0
EW_2,Eskilstuna FC,7,0,0.0,0.0,0.0,5.0,8.0
NW_1,Barkarby Hub,1,0,0.0,0.0,0.0,5.0,8.0
NW_1,Barkarby Hub,2,0,0.0,0.0,0.0,5.0,8.0
NW_1,Barkarby Hub,3,0,0.0,0.0,0.0,5.0,8.0
NW_1,Barkarby Hub,4,0,0.0,0.0,0.0,5.0,8.0
NW_1,Barkarby Hub,5,0,0.0,0.0,0.0,5.0,8.0
NW_1,Barkarby Hub,6,0,0.0,0.0,0.0,5.0,8.0
NW_1,Barkarby Hub,7,0,0.0,0.0,0.0,5.0,8.0
NW_2,Tumba Depot,1,1,35.6494291274516,40.0,0.8912357281862899,5.0,8.0
NW_2,Tumba Depot,2,1,36.13151981297916,40.0,0.9032879953244789,5.0,8.0
NW_2,Tumba Depot,3,1,35.3597914107624,40.0,0.88399478526906,5.0,8.0
NW_2,Tumba Depot,4,1,36.383528131249406,40.0,0.9095882032812351,5.0,8.0
NW_2,Tumba Depot,5,1,34.17647975003844,40.0,0.854411993750961,5.0,8.0
NW_2,Tumba Depot,6,1,35.53423149631392,40.0,0.888355787407848,5.0,8.0
NW_2,Tumba Depot,7,1,35.17614212864021,40.0,0.8794035532160052,5.0,8.0
NW_3,Sollentuna FC,1,0,0.0,0.0,0.0,5.0,8.0
NW_3,Sollentuna FC,2,0,0.0,0.0,0.0,5.0,8.0
NW_3,Sollentuna FC,3,0,0.0,0.0,0.0,5.0,8.0
NW_3,Sollentuna FC,4,0,0.0,0.0,0.0,5.0,8.0
NW_3,Sollentuna FC,5,0,0.0,0.0,0.0,5.0,8.0
NW_3,Sollentuna FC,6,0,0.0,0.0,0.0,5.0,8.0
NW_3,Sollentuna FC,7,0,0.0,0.0,0.0,5.0,8.0
NW_4,Haninge Hub,1,0,0.0,0.0,0.0,5.0,8.0
NW_4,Haninge Hub,2,0,0.0,0.0,0.0,5.0,8.0
NW_4,Haninge Hub,3,0,0.0,0.0,0.0,5.0,8.0
NW_4,Haninge Hub,4,0,0.0,0.0,0.0,5.0,8.0
NW_4,Haninge Hub,5,0,0.0,0.0,0.0,5.0,8.0
NW_4,Haninge Hub,6,0,0.0,0.0,0.0,5.0,8.0
NW_4,Haninge Hub,7,0,0.0,0.0,0.0,5.0,8.0
NW_5,Upplands Väsby,1,0,0.0,0.0,0.0,5.0,8.0
NW_5,Upplands Väsby,2,0,0.0,0.0,0.0,5.0,8.0
NW_5,Upplands Väsby,3,0,0.0,0.0,0.0,5.0,8.0
NW_5,Upplands Väsby,4,0,0.0,0.0,0.0,5.0,8.0
NW_5,Upplands Väsby,5,0,0.0,0.0,0.0,5.0,8.0
NW_5,Upplands Väsby,6,0,0.0,0.0,0.0,5.0,8.0
NW_5,Upplands Väsby,7,0,0.0,0.0,0.0,5.0,8.0
NW_6,Tyresö Depot,1,0,0.0,0.0,0.0,5.0,8.0
NW_6,Tyresö Depot,2,0,0.0,0.0,0.0,5.0,8.0
NW_6,Tyresö Depot,3,0,0.0,0.0,0.0,5.0,8.0
NW_6,Tyresö Depot,4,0,0.0,0.0,0.0,5.0,8.0
NW_6,Tyresö Depot,5,0,0.0,0.0,0.0,5.0,8.0
NW_6,Tyresö Depot,6,0,0.0,0.0,0.0,5.0,8.0
NW_6,Tyresö Depot,7,0,0.0,0.0,0.0,5.0,8.0
NW_7,Vallentuna FC,1,0,0.0,0.0,0.0,5.0,8.0
NW_7,Vallentuna FC,2,0,0.0,0.0,0.0,5.0,8.0
NW_7,Vallentuna FC,3,0,0.0,0.0,0.0,5.0,8.0
NW_7,Vallentuna FC,4,0,0.0,0.0,0.0,5.0,8.0
NW_7,Vallentuna FC,5,0,0.0,0.0,0.0,5.0,8.0
NW_7,Vallentuna FC,6,0,0.0,0.0,0.0,5.0,8.0
NW_7,Vallentuna FC,7,0,0.0,0.0,0.0,5.0,8.0
NW_8,Nynäshamn Hub,1,0,0.0,0.0,0.0,5.0,8.0
NW_8,Nynäshamn Hub,2,0,0.0,0.0,0.0,5.0,8.0
NW_8,Nynäshamn Hub,3,0,0.0,0.0,0.0,5.0,8.0
NW_8,Nynäshamn Hub,4,0,0.0,0.0,0.0,5.0,8.0
NW_8,Nynäshamn Hub,5,0,0.0,0.0,0.0,5.0,8.0
NW_8,Nynäshamn Hub,6,0,0.0,0.0,0.0,5.0,8.0
NW_8,Nynäshamn Hub,7,0,0.0,0.0,0.0,5.0,8.0
NW_9,Ekerö Depot,1,0,0.0,0.0,0.0,5.0,8.0
NW_9,Ekerö Depot,2,0,0.0,0.0,0.0,5.0,8.0
NW_9,Ekerö Depot,3,0,0.0,0.0,0.0,5.0,8.0
NW_9,Ekerö Depot,4,0,0.0,0.0,0.0,5.0,8.0
NW_9,Ekerö Depot,5,0,0.0,0.0,0.0,5.0,8.0
NW_9,Ekerö Depot,6,0,0.0,0.0,0.0,5.0,8.0
NW_9,Ekerö Depot,7,0,0.0,0.0,0.0,5.0,8.0
NW_10,Värmdö FC,1,0,0.0,0.0,0.0,5.0,8.0
NW_10,Värmdö FC,2,0,0.0,0.0,0.0,5.0,8.0
NW_10,Värmdö FC,3,0,0.0,0.0,0.0,5.0,8.0
NW_10,Värmdö FC,4,0,0.0,0.0,0.0,5.0,8.0
NW_10,Värmdö FC,5,0,0.0,0.0,0.0,5.0,8.0
NW_10,Värmdö FC,6,0,0.0,0.0,0.0,5.0,8.0
NW_10,Värmdö FC,7,0,0.0,0.0,0.0,5.0,8.0
