fixed_cost_sek,opex_sek,transport_cost_sek,late_orders_expected,late_penalty_per_order,late_penalty_sek,unserved_orders_total,unserved_penalty_per_order,unserved_penalty_sek,overflow_total,overflow_penalty_per_parcel,overflow_penalty_sek,objective_total_sek
747945.21,2054838.7096774192,158523.33655282116,2410.5105471653997,200.0,482102.10943307995,0.0,2000.0,0.0,277.69971846,100.0,27769.971846,3471179.33750932
