fixed_cost_sek,opex_sek,transport_cost_sek,late_orders_expected,late_penalty_per_order,late_penalty_sek,unserved_orders_total,unserved_penalty_per_order,unserved_penalty_sek,overflow_total,overflow_penalty_per_parcel,overflow_penalty_sek,objective_total_sek
815068.49,1083870.9677419355,108529.52170879587,2100.000000000002,200.0,420000.00000000035,0.0,2000.0,0.0,277.699717773,100.0,27769.971777299997,2455238.9512280314
